freq, psd, lorentzian
6.444444444441230735e+05,1.762268138677673679e-02,1.813657539686742981e-02
6.499999999996758997e+05,1.535881623690875213e-02,1.839328012847230021e-02
6.555555555552287260e+05,6.930087385241400985e-03,1.865509944844313470e-02
6.611111111107814359e+05,8.522931198484471130e-03,1.892216997185937680e-02
6.666666666663342621e+05,1.748949693574527661e-02,1.919463290023580571e-02
6.722222222218869720e+05,2.277414583204788456e-02,1.947263420731027220e-02
6.777777777774397982e+05,1.452063935516017396e-02,1.975632483366019168e-02
6.833333333329926245e+05,1.343252224442642584e-02,2.004586089062970061e-02
6.888888888885453343e+05,1.921970463114110531e-02,2.034140387407958744e-02
6.944444444440981606e+05,1.623905576701621320e-02,2.064312088850359453e-02
6.999999999996509869e+05,1.393884596534074836e-02,2.095118488208886839e-02
7.055555555552036967e+05,1.131976029063976909e-02,2.126577489333494539e-02
7.111111111107565230e+05,1.929986721016395054e-02,2.158707630988431284e-02
7.166666666663093492e+05,2.250518168783161022e-02,2.191528114025960775e-02
7.222222222218620591e+05,1.396566069743047402e-02,2.225058829924725715e-02
7.277777777774148853e+05,1.431957421505497541e-02,2.259320390771518000e-02
7.333333333329677116e+05,1.444222236571859885e-02,2.294334160770370931e-02
7.388888888885204215e+05,1.422737027890438877e-02,2.330122289368419600e-02
7.444444444440732477e+05,7.546942275445816389e-03,2.366707746093884429e-02
7.499999999996260740e+05,1.701704542826336722e-02,2.404114357207898928e-02
7.555555555551787838e+05,3.670972236692724572e-02,2.442366844278761814e-02
7.611111111107316101e+05,2.163559222957883721e-02,2.481490864794528087e-02
7.666666666662843199e+05,1.136653925110382365e-02,2.521513054937755613e-02
7.722222222218371462e+05,1.518104941583694328e-02,2.562461074654783996e-02
7.777777777773899725e+05,1.821961852776101190e-02,2.604363655161016575e-02
7.833333333329426823e+05,1.455169505207387637e-02,2.647250649033625058e-02
