timestep,xmain,pmain,xhigh,phigh,xlow,plow
0.312,647441.4896395368,977778.7109806567,1.9411304446338345e6,394952.47996294376,705703.1021789167,-1.0466574358716792e6
0.32,700820.2790540948,940747.9753373987,1.9653882201906252e6,248095.02351301836,679579.3454258381,-1.063973402806973e6
0.328,751943.4574818154,900846.4076176425,1.978381040752338e6,99743.99631818652,652549.479851001,-1.0803920281624184e6
0.336,800580.1765795317,858298.0582115317,1.980181035719745e6,-49234.41035167464,625318.2555923793,-1.0963039800811366e6
0.344,847090.2139732173,813101.1605016406,1.970819544673966e6,-198201.3999501806,597608.3902198715,-1.1114438121761598e6
0.352,890810.4279846713,765197.933481508,1.9502420836464686e6,-345718.7698064021,569156.50167831,-1.1260009826713346e6
0.36,932085.5180615089,714830.4236845035,1.9184451394154206e6,-491665.4472878089,540839.1015612694,-1.1398292446699415e6
0.368,970335.2784153435,662217.7095868515,1.8758988861419943e6,-635120.539248744,512069.15216953226,-1.1529927724140594e6
0.376,1.0053097318374827e6,608070.5025574565,1.8228281635793955e6,-774614.7458626888,482728.81688696647,-1.1653963190099571e6
0.384,1.0376084097154005e6,551456.5300901354,1.7594253987305684e6,-909870.102220529,453002.06514249754,-1.1772035842632425e6
0.392,1.0666006667864225e6,493083.87490410893,1.685894698403261e6,-1.0398327499581317e6,423118.4192021843,-1.188311131775979e6
0.4,1.092005391677547e6,432956.97549019376,1.602624161742595e6,-1.1638530694600886e6,392864.60013651056,-1.1987673922251004e6
0.408,1.114165267534008e6,371260.867276166,1.5101906614266443e6,-1.2815219964325586e6,362248.0520597926,-1.2084820082523795e6
0.416,1.1332153884416556e6,309550.28560554126,1.409273956662321e6,-1.3922747574171778e6,332113.41334773024,-1.2175910725070836e6
0.424,1.14821588589324e6,245719.39351220935,1.3003511994601644e6,-1.4948899250790612e6,301338.00662187795,-1.2260347382182982e6
0.432,1.160137361778114e6,181351.4262988654,1.1840231725106288e6,-1.5890290050132682e6,270387.01779653644,-1.2337930423570152e6
0.44,1.1682995999292019e6,116441.18445456125,1.0609084958624123e6,-1.6744912608714444e6,239341.91523712562,-1.2408237903708273e6
0.448,1.172715194117952e6,51485.85472796054,931576.452088212,-1.750341281924836e6,208160.52138509418,-1.2472174919310536e6
0.456,1.1740719317756244e6,-14499.064615482452,796989.2942107527,-1.8159661368091814e6,176918.18873725564,-1.2528849538171608e6
0.464,1.1714726348209593e6,-80560.00320224158,657868.2899089858,-1.8718857005165108e6,145328.19934755005,-1.25787255030262e6
0.472,1.1648828084579613e6,-146505.29109606965,514910.719340248,-1.9170411997313437e6,113801.95883443287,-1.262058161597115e6
0.48,1.1552024641513852e6,-211774.26160313192,368981.6922614924,-1.9510700313152915e6,81817.41667323322,-1.2655409480640818e6
0.488,1.141958930991765e6,-276847.7000438082,220856.8319025332,-1.974586965610238e6,49991.318366104795,-1.268129061780503e6
0.496,1.1250541783921856e6,-340825.9340074303,71482.53106521818,-1.986820945371781e6,18117.40676585374,-1.270104579612843e6
0.504,1.1047878640481927e6,-404050.6181380793,-78348.62591309393,-1.9873521987896592e6,-13816.712328499505,-1.2711167884329318e6
0.512,1.0808962251273456e6,-465257.41260455217,-227806.72827855693,-1.9766881387428297e6,-45754.77731594247,-1.2713608924609185e6
0.52,1.0529785501160966e6,-525551.5286397011,-376093.55107981584,-1.9550929005352915e6,-77717.98615237683,-1.2709152020634478e6
0.528,1.0223983401636755e6,-584039.7579422966,-522199.71327954653,-1.922383789662466e6,-109697.02063112406,-1.2695448982387222e6
0.536,988619.9429313032,-641074.0798589304,-665544.5303227695,-1.8786701098749726e6,-141815.8706199564,-1.2671688503171096e6
0.544,951624.5648611436,-695536.9965306873,-805195.7056553907,-1.8239072689769561e6,-173478.92280099672,-1.2637699403833786e6
0.552,911586.1330194222,-747598.9892192619,-940318.3348561275,-1.7585757339160715e6,-205287.71256482537,-1.2595222450245142e6
0.56,868671.8495038761,-797536.6158990891,-1.0700720180783877e6,-1.6829533407938506e6,-236990.56408081145,-1.2544262204141326e6
0.568,822920.4124380811,-844590.0161200913,-1.1937970911285982e6,-1.5979426547403508e6,-268536.3689914065,-1.248317293800451e6
0.576,774675.2443090202,-888920.7692930495,-1.3107654764235695e6,-1.5035924402156547e6,-299927.879892905,-1.2411851525022981e6
0.584,724372.5961427883,-930579.1499172017,-1.4202109175344086e6,-1.4004313145988574e6,-330942.6746011999,-1.2329305647687323e6
0.592,672070.6485211771,-968348.8174813831,-1.521570004795725e6,-1.2890458716579603e6,-361440.6799524148,-1.2237653029349034e6
0.6,617667.2806099746,-1.003200991907033e6,-1.6142645204010296e6,-1.1699057059039068e6,-391607.38419504225,-1.2135979670198772e6
0.608,560936.2825187385,-1.0345917755942991e6,-1.69774397107633e6,-1.0439675220968297e6,-422046.11747230554,-1.2023107306616467e6
0.616,502881.9235583666,-1.0623414196917703e6,-1.7714787855023814e6,-911767.5914768887,-451804.97214221297,-1.1899781981827067e6
0.624,443350.6088659269,-1.0873566856728587e6,-1.8350545289377763e6,-774314.0799048037,-481623.5121576622,-1.1766526525302145e6
0.632,382653.71868033364,-1.1083800616969306e6,-1.8880366159362397e6,-632356.6724019115,-511023.6087408813,-1.1624281412753256e6
0.64,320710.56767240044,-1.1253989518763288e6,-1.9302528232996415e6,-486197.05952347186,-539700.9903298684,-1.1471678376644824e6
0.648,257849.33842955684,-1.1386786570720875e6,-1.9611890770759205e6,-337245.02950782044,-568125.881167776,-1.1309534790748355e6
0.656,194633.92741577406,-1.148572696472076e6,-1.9809185682968777e6,-186266.4097160745,-595963.2042336732,-1.1138231333367855e6
0.664,131178.1571244825,-1.1547406253879406e6,-1.9891374411016381e6,-33883.98754130348,-623983.9457425666,-1.0957601959567743e6
0.672,67247.08735587075,-1.157450604045529e6,-1.9858880445014506e6,118927.57568837571,-651349.9849386588,-1.0768179240923948e6
0.68,3296.361356229804,-1.1561915185970895e6,-1.9712281294480336e6,271062.6121224589,-678291.8383453012,-1.057197092613204e6
0.688,-60404.66319269339,-1.1512852733086406e6,-1.9449506188637137e6,421773.85063810955,-704662.379158993,-1.0367194698408631e6
0.696,-123954.24640798668,-1.1435798333766751e6,-1.9074044957226135e6,570040.9952454988,-730217.661693257,-1.0156287407893033e6
0.704,-186918.77591505126,-1.1317412817488033e6,-1.8590282363002384e6,715276.1800821164,-755443.6661525754,-993896.8205183317
0.712,-249045.4436115311,-1.1163271423026903e6,-1.7996053593013752e6,856215.6849373512,-780120.7705084096,-971510.254665446
0.72,-310309.5292936102,-1.0979627613653156e6,-1.7297144730993172e6,992169.9414806367,-804152.1876666013,-948542.996093659
0.728,-370417.24825099425,-1.075956994998599e6,-1.6500436527817484e6,1.1224795326040369e6,-827589.1685439934,-925115.4245966418
0.736,-429220.85206624126,-1.0509898031290374e6,-1.5606219811058724e6,1.2463651697439102e6,-850633.5690519128,-901251.4981986986
0.744,-486518.31486971787,-1.023273060092593e6,-1.462117209539695e6,1.3628558411075156e6,-872822.189929041,-877087.1422206169
0.752,-542272.3597930946,-992476.096586586,-1.3551571013268735e6,1.4714744266635424e6,-894633.6448382719,-852621.8782908241
0.76,-596251.6455916986,-958869.3792317022,-1.2402838129036075e6,1.5713479712319928e6,-915773.3227135164,-827813.0965837103
0.768,-648254.6450719481,-922637.9311167899,-1.1184571062894666e6,1.6618717518241655e6,-936230.7765134743,-802811.0774906824
0.776,-698208.7815057478,-884015.3096536372,-990034.438352757,1.742677315481699e6,-955958.2388780937,-777679.5531440473
0.784,-745996.4873204231,-843016.0555373341,-855755.7819080498,1.8132587334972068e6,-975209.7023109591,-752454.3646345378
0.792,-791423.8145658444,-799935.1285779271,-716531.0818784938,1.8730161748334626e6,-993877.452172004,-727114.7063423117
0.8,-834430.352724604,-754958.6251376744,-573256.5165520277,1.9216409459035061e6,-1.0118193007867628e6,-701759.2953078949
0.808,-874879.9618826477,-707938.3155012295,-426666.7899031236,1.9589454972566322e6,-1.0290806934946037e6,-676404.5521762769
0.816,-912688.9284416846,-659163.4026641011,-277935.43741206906,1.9847385837711787e6,-1.0457272257363423e6,-651066.7585758221
0.824,-947754.2750086777,-609027.6788825128,-127518.55769114937,1.9987391232374236e6,-1.061735741297736e6,-625761.778609841
0.832,-980011.8795055203,-557428.4303309213,23182.61006338572,2.0009587667578827e6,-1.0771393131129704e6,-600532.7146542397
0.84,-1.0093937193122755e6,-504668.56956757134,173860.99525312142,1.9913748722996777e6,-1.0919030457665115e6,-575388.6162741499
0.848,-1.0357946769074656e6,-450725.1812155511,323274.4762426122,1.9699842450652146e6,-1.1060377144390172e6,-550292.6890256407
0.856,-1.0592256000250736e6,-395813.5749643327,470665.1083236211,1.9369966789511992e6,-1.1195428185088802e6,-525273.5107077775
0.864,-1.0795674581819659e6,-340095.8416792873,615072.6531234422,1.8926132166647473e6,-1.1323917956494268e6,-500319.2727836679
0.872,-1.096840327846088e6,-283724.1423215383,755697.183247141,1.8371265602397432e6,-1.144607022791363e6,-475409.78508697846
0.88,-1.110965845933722e6,-226815.39030952158,891758.3479978313,1.7708993429769976e6,-1.1562276286409206e6,-450529.6249868245
0.888,-1.1219072754971066e6,-169373.6477339667,1.0224122139913015e6,1.694299901540595e6,-1.1671830989482685e6,-425660.1517380119
0.896,-1.1296783187579226e6,-111667.74291323457,1.1469627569115562e6,1.6078320327227116e6,-1.1775845424209128e6,-400767.63685714675
0.904,-1.134269836560476e6,-53672.124482543906,1.2646401160749535e6,1.512023079592258e6,-1.1873297188999162e6,-375829.6781956973
0.912,-1.1356547816461213e6,4161.086484756659,1.3746150498337222e6,1.407473546111531e6,-1.1964727910151095e6,-350816.9663549472
0.92,-1.1338018842302975e6,61759.161380058,1.4764083789593289e6,1.294832190222749e6,-1.2049540661837815e6,-325692.0960397137
0.928,-1.1288319152778245e6,119253.91102877917,1.5694133452595202e6,1.174785787925447e6,-1.2128117059598335e6,-300425.64481186646
0.936,-1.1206504519435123e6,176321.79060716907,1.6532795812734712e6,1.0480771743833502e6,-1.220068417509695e6,-274977.3167210718
0.944,-1.109327103298806e6,232930.16088799815,1.7272212796047041e6,915464.5669728317,-1.2266718063112742e6,-249311.9510697259
0.952,-1.0948864941330557e6,288789.64626704645,1.7909685770066588e6,777719.0227555148,-1.2326117655285595e6,-223395.63491123728
0.96,-1.0774024389385623e6,343934.0441542504,1.8442518119276604e6,635719.1905985321,-1.237850874733704e6,-197195.22837173645
0.968,-1.0568471171114475e6,398312.98478599056,1.8867635979370621e6,490311.5124070342,-1.2424721165337604e6,-170678.48622930385
0.976,-1.0333108444539947e6,451728.63402467256,1.9181118117301832e6,342380.55017903814,-1.2464304540405106e6,-143817.11727943853
0.984,-1.0069165421462739e6,503957.2085098196,1.9382277593583807e6,192802.5857967559,-1.2496323453024167e6,-116584.20253432724
0.992,-977642.1924136471,554917.314714226,1.9469953513046645e6,42419.52497327039,-1.2521814896333544e6,-88955.08950618705
1.0,-945566.1285985796,604619.8654735781,1.9444107028752025e6,-107817.44465560232,-1.2540337053247415e6,-60912.84506200098
1.008,-910733.5044939057,652854.3494190787,1.9305849011118687e6,-256999.05564583204,-1.2552438489935799e6,-32438.393818469816
1.016,-873348.3562707398,699546.4856247853,1.905554859683033e6,-404326.33002141473,-1.2557167740006375e6,-3523.2098606137397
1.024,-833414.0701117,744509.6830939245,1.8695380783830395e6,-548867.819328115,-1.2554639108120576e6,25839.50622546405
1.032,-791042.6054435095,787749.8121201125,1.8228205897265924e6,-689842.895307947,-1.2544165036867945e6,55650.66556886226
1.04,-746314.4331984101,828901.6675055244,1.7655439321822664e6,-826421.0647213449,-1.252640476091623e6,85904.94298521445
1.048,-699400.7859835686,868127.0911739642,1.698189725358029e6,-957725.5040700824,-1.2500893981650213e6,116597.06983912068
1.056,-650353.5357486907,905177.5955576847,1.6211939552035579e6,-1.0831687148449067e6,-1.2467610044796688e6,147710.3848726566
1.064,-599344.6444489682,939963.0156641882,1.5349012827260839e6,-1.2019067667643882e6,-1.2426457206802862e6,179226.28491299137
1.072,-546417.2500184722,972322.400230079,1.4400643535765817e6,-1.3133433612608735e6,-1.2377542652095307e6,211123.07250366866
1.08,-491799.2178192692,1.0022577147229848e6,1.3370027986074996e6,-1.4168095291921075e6,-1.2320369222523768e6,243369.91410243468
1.088,-435607.7599670519,1.0296374899591286e6,1.2264667551781272e6,-1.5117713959825977e6,-1.2254609728248648e6,275938.0896489893
1.096,-378014.19263031817,1.0542862147468254e6,1.1091365223096076e6,-1.5976486076111628e6,-1.2181006472420616e6,308787.94438285736
1.104,-319100.9175587876,1.0761010553902308e6,985718.0083213744,-1.67400711517836e6,-1.209915163874316e6,341878.48771159933
1.112,-259034.19470351908,1.0950530133051071e6,856874.9718178534,-1.7404446122009712e6,-1.2009113991051079e6,375168.34067475004
1.12,-198016.09030845738,1.1110884587377731e6,723430.6653167702,-1.796640609284398e6,-1.191039860636398e6,408608.972828303
1.128,-136188.03189069475,1.124094826592423e6,586125.1040886471,-1.8423289666871652e6,-1.1803619561598822e6,442151.15872390347
1.136,-73742.9190039938,1.1339739210621875e6,445800.0244376699,-1.8770414417964374e6,-1.1688254868389203e6,475742.8247792294
1.144,-10819.683446804343,1.1406905361539205e6,303311.9683289743,-1.9008622995051225e6,-1.1564139738707102e6,509329.4404857725
1.152,52345.41549712763,1.1441845712884075e6,159456.1562854232,-1.9136105359507464e6,-1.1431464491719638e6,542855.0559755472
1.16,115622.90324172638,1.1443964725369692e6,14989.303733080887,-1.915306464304971e6,-1.1290681252827933e6,576262.4567357975
1.168,178840.45850396002,1.1412843868554672e6,-129110.59265851998,-1.9059155151514115e6,-1.1141292119999034e6,609493.9520040542
1.176,241730.28777388876,1.1348521619968782e6,-272093.4733109717,-1.8854968212313936e6,-1.098348679045276e6,642490.0885624922
1.184,304205.5588429303,1.1250851279585764e6,-413116.6839827598,-1.8542880540814854e6,-1.0818077517024754e6,675196.0134929566
1.192,366066.5327025157,1.1119354864797744e6,-551368.5353036069,-1.812424094145337e6,-1.0643736371329979e6,707551.2421376328
1.2,427107.66126362974,1.0954401179371513e6,-686088.2431244596,-1.7602473165310198e6,-1.0461651843174521e6,739498.4941244146
1.208,487132.29170763097,1.0756033775187796e6,-816504.9924386555,-1.698078258750876e6,-1.0271895234640872e6,770982.7523717036
1.216,546001.9119095847,1.0524433772487391e6,-941861.7299174012,-1.6263307143783718e6,-1.0074057733464846e6,801946.4214215224
1.224,603472.756519462,1.0259925457521798e6,-1.0614482312614731e6,-1.545365068044092e6,-986850.5258779941,832334.1961210285
1.232,659403.7700511056,996305.900759571,-1.1746061438607343e6,-1.4557461451530764e6,-965534.3573818783,862093.5860042977
1.24,713595.4791899808,963446.979120359,-1.280664172149052e6,-1.357996052921617e6,-943523.5266640183,891180.802283647
1.248,765903.4529755779,927493.4736366504,-1.379097441236676e6,-1.252700529606017e6,-920774.455880258,919536.7845683552
1.256,816096.6792016928,888479.5368887988,-1.4693009581452038e6,-1.1404614198457077e6,-897284.6930595089,947122.8693825155
1.264,864095.7192444879,846541.0577699705,-1.5508461427241673e6,-1.0220082398756451e6,-873106.1238244087,973888.4769312682
1.272,909694.045231149,801761.8897375049,-1.6232109566946162e6,-897969.4069744324,-848292.4694413707,999788.2705945336
1.28,952723.5098403159,754281.9100456585,-1.6860144139007744e6,-769163.4524969325,-822845.962339538,1.024783354365906e6
1.288,993084.9031953482,704189.3287383824,-1.738949406348891e6,-636250.1682779808,-796792.957133512,1.0488401714073124e6
1.296,1.030550145682141e6,651636.7446767748,-1.7817411509991004e6,-500029.3094146268,-770140.415502627,1.0719183982896996e6
1.304,1.0651073098416682e6,596757.111560177,-1.814137377769285e6,-361348.95678866724,-742907.3130820292,1.0939865795471908e6
1.312,1.0965324683970825e6,539717.1582769458,-1.8360183264753527e6,-220963.7015516359,-715119.8129151176,1.1150173405229435e6
1.32,1.1247690565723618e6,480646.75121916016,-1.8472903126934157e6,-79648.27480313175,-686800.0049477101,1.134980402039355e6
1.328,1.1496643054802788e6,419737.04750680836,-1.8479015010409607e6,61752.816879297105,-658021.5894303021,1.1538551615027413e6
1.336,1.1711366196099455e6,357160.60670661496,-1.837848229403302e6,202381.7042977912,-628785.1728512873,1.1716093540623616e6
1.344,1.1891374495820117e6,293109.96975332755,-1.8172817368759876e6,341445.24740608933,-599102.663879661,1.1882289284021845e6
1.352,1.203525249451267e6,227740.97386958395,-1.7862921669945999e6,478160.6510542069,-569055.8235876376,1.203694247282395e6
1.36,1.214277365727554e6,161279.00819674798,-1.7450998009054915e6,611744.4554994937,-538619.3291778272,1.2179975200880752e6
1.368,1.2213039917511004e6,93931.50712917831,-1.6940173216754186e6,741352.2055387774,-507840.78581168066,1.231124843449668e6
1.376,1.2246061266558808e6,25880.846649900195,-1.633319618310581e6,866411.1484679182,-476726.1025209824,1.2430802238129564e6
1.384,1.2241284999515153e6,-42634.22084578776,-1.5633920400781657e6,986134.2011463995,-445331.602694879,1.2538409330368498e6
1.392,1.2198703280113842e6,-111420.0216041849,-1.4846814457747207e6,1.0998734082715989e6,-413711.6324034091,1.2634096918965727e6
1.4,1.2118083567846408e6,-180248.2868290104,-1.3976095027349966e6,1.2069366363387506e6,-381836.65709753503,1.2717901708497694e6
1.408,1.1999181868584356e6,-248913.80645887673,-1.30275780056662e6,1.3067686383218816e6,-349747.5305750279,1.2789816233267316e6
1.416,1.184265238822545e6,-317191.71683584264,-1.2006742129948088e6,1.398801191467718e6,-317519.9123637403,1.2849976959950787e6
1.424,1.164855030205838e6,-384863.8748888194,-1.0919626907115513e6,1.4824772177858558e6,-285171.8306506442,1.28984611140524e6
1.432,1.1417547889155322e6,-451720.65956051176,-977290.5744056326,1.5573712185849454e6,-252670.17984125216,1.2935394345866425e6
1.44,1.1149461434425241e6,-517502.71585616964,-857293.888700842,1.623122672014386e6,-220121.73446469067,1.2960893100066774e6
1.448,1.084523521575032e6,-582008.5896422243,-732714.7482763665,1.6793883543928135e6,-187510.48844955204,1.2975153058688717e6
1.456,1.0505610745020616e6,-645019.2473575273,-604248.7508597267,1.7257779440103332e6,-154924.94706182735,1.2978395217037017e6
1.464,1.0131696199538545e6,-706303.4789311965,-472656.6578231446,1.7621433875412785e6,-122330.6880805294,1.2970856156630062e6
1.472,972466.7784087143,-765656.4254177148,-338746.64554277237,1.7881939895575512e6,-89745.04916918768,1.2952810916305906e6
1.48,928543.6414398705,-822886.7511103754,-203245.9526242358,1.8039222292133428e6,-57244.268020662435,1.2924487577224702e6
1.488,881508.9924480525,-877781.7555943505,-66972.08119014364,1.8091811650109543e6,-24833.027805483034,1.2886288367842913e6
1.496,831509.9663984829,-930143.9564072804,69316.88125871644,1.8040146196206096e6,7489.249582666798,1.2838462718256463e6
1.504,778690.1087352308,-979774.378622978,204831.6351400939,1.788493178625534e6,39666.813090359436,1.2781409843528776e6
1.512,723192.9841002885,-1.0264855734539255e6,338744.8821050407,1.7627156151027048e6,71680.83352468195,1.2715499822005427e6
1.52,665215.3130446819,-1.0700906025731661e6,470351.4266945928,1.7269321637500012e6,103556.10723187815,1.2641095760071354e6
1.528,604931.3988511655,-1.110457653352636e6,598881.2124018065,1.6813279839998567e6,135195.90373083195,1.255859092077179e6
1.536,542470.6978248805,-1.1473933756990354e6,723613.2146317554,1.6261991294279818e6,166652.82428610392,1.246838523424325e6
1.544,478080.1727111995,-1.1807777603984931e6,843831.6952729865,1.5618398474029258e6,197864.75706721444,1.237086983226829e6
1.552,411961.98706979817,-1.2104434726266519e6,958855.5107286221,1.4887077265677017e6,228820.03917639083,1.2266426922222683e6
1.56,344307.3683494017,-1.2362773867714626e6,1.0680298258697013e6,1.4072701325265744e6,259517.93449091085,1.215554392791875e6
1.568,275324.26550618757,-1.258187767452758e6,1.1707734911291655e6,1.3180141688006343e6,289922.9799023254,1.2038651397740636e6
1.576,205218.1024771921,-1.276055665072262e6,1.2665311925862099e6,1.2214836360205803e6,320082.8180092659,1.1916115868976575e6
1.584,134252.4524693171,-1.2897833853120098e6,1.3547310996764114e6,1.1182251795534035e6,349879.05837079097,1.1788311726781025e6
1.592,62660.77730196289,-1.2993188974523325e6,1.4348988219982572e6,1.0088897791479562e6,379352.5999727732,1.1655733338877587e6
1.6,-9350.750819579014,-1.3046073989684505e6,1.5066344448377213e6,894103.8100402704,408473.55266165425,1.1518642850783789e6
1.608,-81544.99666155165,-1.3055775698085239e6,1.5695029814557538e6,774572.7341003288,437240.22387457034,1.137742453541106e6
1.616,-153647.79911930714,-1.302208770730936e6,1.6232087589432579e6,650955.7773799477,465638.03766148665,1.1232468276418243e6
1.624,-225437.72501385192,-1.2944914847130952e6,1.6674563570019552e6,524036.0094323428,493661.86752437445,1.1084074951480941e6
1.632,-296694.73953418125,-1.2824433703147313e6,1.7020352880114699e6,394573.06384683057,521336.248774626,1.093256979666279e6
1.64,-367176.6184969561,-1.2660747027154502e6,1.7267790910769773e6,263235.44088518235,548609.168051116,1.077816889295247e6
1.648,-436645.8860272232,-1.2454096145911466e6,1.7415785364380449e6,130834.62769388805,575491.521543863,1.0621024020601192e6
1.656,-504816.52834685077,-1.2205268052525152e6,1.7463995304908524e6,-1900.3721967682545,601970.4334225474,1.0461540971679372e6
1.664,-571532.0020133301,-1.1914635572095918e6,1.7412065526597449e6,-134099.84230200562,628053.3580794979,1.0299713870839967e6
1.672,-636519.5277862805,-1.1583335628856535e6,1.7260727592952678e6,-265148.9420354187,653718.8835540054,1.0135846783473325e6
1.68,-699562.6327840707,-1.1212141791446104e6,1.7011395206623317e6,-394194.70063116174,678985.5517631585,996996.3496860478
1.688,-760440.5657522265,-1.0802265527324567e6,1.6665799331317295e6,-520615.3434654933,703809.3547695413,980211.4368065456
1.696,-818940.1432096189,-1.0355222043470338e6,1.622603726049757e6,-643632.7335958759,728218.9208524515,963239.2578703192
1.704,-874901.0832966684,-987225.3910959685,1.5695066470937578e6,-762531.9857592691,752183.8414092037,946078.4678803096
1.712,-928085.3512979496,-935513.027135301,1.5076295541130195e6,-876665.9402552103,775718.292423383,928729.3450258231
1.72,-978298.104090263,-880540.2378302526,1.4373449632454365e6,-985482.3678276514,798831.2937059508,911170.0716351903
1.728,-1.0254066866991445e6,-822532.7421357876,1.3590850427737904e6,-1.0883593820633572e6,821515.5752413318,893406.1635069217
1.736,-1.0692089859442273e6,-761648.9813082416,1.2732986303137413e6,-1.1846432511374615e6,843730.9448840743,875421.4784533188
1.744,-1.1095807384409592e6,-698118.2714946768,1.1805238613962485e6,-1.273880640345349e6,865506.8652453276,857204.7695361921
1.752,-1.1463557554549058e6,-632172.9229722089,1.0813059239599782e6,-1.3555667507756448e6,886803.9547923101,838722.3522644992
1.76,-1.1794371929495784e6,-564058.982089118,976234.104075314,-1.4293109508949737e6,907653.8930737706,819960.8262390944
1.768,-1.2086923804350765e6,-494000.6034431938,865922.9666209121,-1.4946940894567335e6,928013.7535785709,800907.9274584583
