timestep,xmain,pmain,xhigh,phigh,xlow,plow
13.824,22055.308291757075,-9780.85042547836,27922.139531559427,-96691.5618796423,-105099.65887171932,-66743.03387396029
13.832,21481.165114051822,-10952.82027802315,20558.797584504235,-98486.03973368648,-106729.03358507968,-64047.03163120953
13.84,20843.423405637743,-12086.105435377109,13078.858531799286,-99770.98830810848,-108283.56428531585,-61306.13221059789
13.848,20144.49404937842,-13175.684919691188,5525.930946330924,-100454.04776608828,-109776.1143794441,-58524.50231983265
13.856,19385.86396789462,-14218.611501989675,-2057.961919140934,-100539.99365186095,-111230.42554205564,-55692.05005066391
13.864,18573.745832451994,-15213.635424298342,-9629.734989783372,-100073.4174293861,-112586.9391341862,-52810.865731956575
13.872,17706.61025549349,-16156.85953397857,-17143.980846605493,-98982.32870672678,-113870.66432881338,-49913.82026987972
13.88,16788.39365197208,-17047.21310831548,-24548.13719466508,-97308.609272332,-115088.96894368256,-46973.41988655135
13.888,15821.768890064846,-17880.133645789167,-31810.78983121598,-95147.85536996248,-116231.6493161177,-43997.92384103671
13.896,14811.146188506356,-18656.475152724444,-38879.08378016679,-92412.44137719827,-117327.83642772268,-40986.63612647842
13.904,13760.630640941774,-19372.104475500502,-45732.755665117664,-89221.22042846777,-118351.61278621835,-37942.03518761947
13.912,12670.869495348768,-20025.493947999796,-52310.304217001234,-85493.07152277618,-119237.0607418627,-34871.568173010965
13.92,11546.345705076628,-20615.640764874817,-58594.11649794799,-81209.03081915392,-120057.1705049987,-31780.747778200897
13.928,10392.572852820034,-21140.63153787539,-64546.46327173818,-76523.29070291555,-120821.20191810855,-28667.262545216876
13.936,9212.036329457209,-21599.032346771462,-70127.4297771466,-71319.66981356662,-121482.04222709949,-25540.11402281543
13.944,8007.75844063079,-21991.062039326313,-75289.90642478698,-65748.68111098105,-122085.29210552228,-22392.242724496984
13.952,6782.610904392425,-22315.512670710043,-80017.55454338613,-59792.25663353212,-122600.0712235461,-19237.161904931134
13.96,5541.607748554974,-22571.203684991367,-84289.1281047489,-53474.086707282135,-123030.69318360194,-16062.547728836762
13.968,4288.437126571502,-22756.86409895208,-88077.35099584523,-46862.003378482405,-123403.09460439418,-12883.22218545967
13.976,3028.0671009718358,-22872.966847510164,-91344.11998233487,-39991.26571002133,-123682.43834865546,-9696.152174858842
13.984,1762.0482976772894,-22919.106016363843,-94093.73821843938,-32885.42174473539,-123860.51642043726,-6509.318486887557
13.992,495.38994029359714,-22896.289730289274,-96293.16909755432,-25570.392624784192,-123967.4810200797,-3308.348088392964
14.0,-768.8670461038727,-22805.729266728675,-97943.52648704841,-18191.318639373345,-124013.10897644791,-105.59529351970369
14.008,-2026.6730357633096,-22646.23114753731,-99036.86551333012,-10684.379155650067,-123978.47724130421,3096.834666020951
14.016,-3272.9259039442945,-22419.891505573847,-99559.39218281278,-3114.4845165463153,-123852.09383589884,6284.4588654987465
14.024,-4504.937769950799,-22126.91916803905,-99512.0771734043,4504.964650597657,-123679.60113616042,9484.170906108584
14.032,-5719.289890335292,-21767.322302817498,-98886.77961714173,12053.937571049524,-123401.30730964325,12662.119773892546
14.04,-6910.02929109726,-21343.456826979695,-97697.11262008664,19520.085500017485,-123056.23879783145,15840.9268844674
14.048,-8075.488631489532,-20856.715281672892,-95936.83971558805,26878.70281979196,-122605.05705656878,19000.083291659135
14.056,-9214.494120947886,-20309.527891016096,-93630.73019480924,34149.60399287665,-122097.68478147451,22142.581804520836
14.064,-10320.582838896204,-19702.529154961507,-90788.2316515674,41170.202255525524,-121501.56005071105,25264.055310310145
14.072,-11392.171093740437,-19037.48046617339,-87413.89884206232,47947.20076652864,-120807.65182275343,28370.412142496276
14.08,-12425.450273276603,-18317.63621280086,-83551.99009968646,54446.23115723985,-120051.8896265415,31455.04030243348
14.088,-13417.363569820489,-17544.6349693715,-79212.7483627333,60599.89123246111,-119212.44603179405,34520.65965228281
14.096,-14366.174011597215,-16721.318987391456,-74418.99297871455,66479.48204048003,-118302.3564862736,37552.49895878992
14.104,-15268.035024400599,-15849.641123489022,-69204.0015756059,71885.69073023704,-117320.05592502869,40554.808962373994
14.112,-16119.4531201291,-14931.719741154811,-63590.44426340842,76937.30221771478,-116283.56425675275,43529.2578623372
14.12,-16918.554299659685,-13971.206182751155,-57606.964976097515,81516.54840984376,-115178.69554108861,46491.40068616355
14.128,-17663.377657253535,-12971.835091162371,-51300.756573254155,85664.53100011933,-113960.57314350057,49408.980331328
14.136,-18352.01509261733,-11935.95206929757,-44708.177828329535,89292.05571668518,-112688.16793704583,52295.50739425855
14.144,-18982.36118404199,-10866.069223721322,-37857.66674923666,92441.31199477699,-111342.05322401386,55153.18060027939
14.152,-19552.962498746776,-9766.363450207908,-30781.03976505811,95120.21878631566,-109918.85900207977,57967.16155485949
14.16,-20062.119016274133,-8638.824721456078,-23528.78381274024,97183.24670850119,-108408.1756809673,60755.23588785989
14.168,-20509.44801672561,-7488.2328006417365,-16138.213419455371,98725.05773117786,-106874.6274902178,63504.826578514585
14.176,-20891.153875701522,-6316.68601279311,-8656.22749433985,99657.19170651188,-105246.97837111205,66196.49170446489
14.184,-21207.230284408794,-5128.1088149024545,-1130.2618320967567,99997.94050409402,-103533.88771617618,68835.4654542366
14.192,-21458.59127330397,-3926.401618376698,6406.654504076095,99841.46048948758,-101771.99695696731,71435.43778280717
14.2,-21642.892483062304,-2714.6454332522594,13921.198632903892,99052.47161080201,-99943.59164933462,73987.18413327329
14.208,-21760.785224601583,-1497.1735406343405,21357.03420431909,97752.9346366906,-98033.0667817278,76490.04789447288
14.216,-21810.590519337224,-276.65555378348637,28656.797659985892,95859.95458378235,-96081.27854972045,78942.56498135242
14.224,-21792.418480973098,942.4583197056717,35790.49042915744,93435.34764010938,-94072.37179822665,81358.36058339333
14.232,-21705.855359768993,2156.1412494995016,42724.80419228741,90470.03960914825,-91979.18777805584,83715.16908495745
14.24,-21553.350856848676,3361.657833137605,49419.910721893255,86981.98898713483,-89861.78936840303,86004.12597835755
14.248,-21334.74867330714,4555.788922549866,55828.57272299312,83030.02250508725,-87681.17748760116,88249.56797688639
14.256,-21051.156432732372,5735.1975384882035,61918.03197260955,78589.64628383883,-85442.67825760417,90426.43850075151
14.264,-20701.212673075966,6895.142250308272,67661.21253763403,73699.16814782549,-83158.6781735147,92550.47244847544
14.272,-20288.470653386234,8033.405088340377,73011.43964713743,68418.23858908338,-80803.65178387593,94622.35139244558
14.28,-19813.200679023696,9145.351172268278,77954.72527922479,62714.99474570412,-78373.46121473884,96620.58959839665
14.288,-19276.822827139342,10228.98014021323,82459.90371564428,56673.314082748766,-75918.05335996466,98567.64322296748
14.296,-18681.992157766497,11279.50701392425,86502.94500146712,50317.239013803985,-73432.81898881415,100442.4816814761
14.304,-18028.820451468997,12293.722244953824,90049.13738391985,43638.85724724687,-70882.54470267011,102271.8425962887
14.312,-17320.772260788857,13270.052232021162,93067.70256749353,36727.10416890534,-68288.17169187937,104014.38974767749
14.32,-16560.632264454052,14205.331917548143,95572.66682692413,29579.886902619517,-65624.23837075302,105698.79451495732
14.328,-15750.00658863022,15096.189528008956,97516.20205768893,22255.726141159932,-62911.82788768016,107310.77812703601
14.336,-14892.133607825268,15940.774749990163,98911.29300594654,14839.41915085942,-60201.67352539184,108840.47099407593
14.344,-13989.100472519945,16734.642105376202,99732.39986144473,7371.753747878552,-57462.412992271624,110311.58927968954
14.352,-13043.247612628422,17477.294789930173,99990.49265293141,-154.48514148643454,-54665.304650996586,111716.87896362084
14.36,-12057.708848803251,18164.2350311179,99686.59375271163,-7690.123465231687,-51877.1504928209,113054.07998818798
14.368,-11036.152002501762,18795.812681901585,98826.81258524228,-15159.882473379652,-49033.36267834577,114327.51791818782
14.376,-9982.101318159497,19368.601196224594,97402.60499707116,-22551.823028055605,-46133.297919557204,115526.06646996748
14.384,-8896.055805536267,19881.090021031996,95420.8352642568,-29823.9030324416,-43190.0601405518,116649.269140196
14.392,-7783.717341127339,20332.414163015997,92898.04507642581,-36939.34971723735,-40274.5018489827,117689.50218160581
14.4,-6648.458794541246,20720.263117949413,89859.70266627033,-43878.56488905047,-37309.15614127186,118648.89883106033
14.408,-5493.857429057931,21043.899269139314,86294.27862562393,-50507.213698239575,-34325.407459722854,119532.67577890793
14.416,-4321.6836961743675,21302.10863712323,82243.47016892489,-56890.92394391978,-31265.15220813534,120341.84044007935
14.424,-3137.5366698515477,21492.807793241012,77725.5314029398,-62904.70348189495,-28248.33642036624,121088.81488443818
14.432,-1943.9843834964408,21617.427719789917,72747.81919097972,-68653.21772471146,-25208.72297507872,121747.05234968012
14.44,-747.0905489489131,21673.900466433177,67368.5093934728,-73950.18804028929,-22109.60054470168,122325.36864481684
14.448,450.23007089767356,21661.73673618556,61604.67024939797,-78823.10029001393,-19037.796899571855,122820.81075929593
14.456,1645.9134518455558,21583.12901344084,55487.8547969086,-83253.40367838391,-15937.765674785813,123235.58658752858
14.464,2834.8440907241948,21436.507640572123,49057.3208967762,-87256.87075438324,-12856.324656532639,123576.79875157631
14.472,4013.9345854698568,21222.858045541714,42347.59102510743,-90736.73172034137,-9756.458829433885,123844.39826544502
14.48,5180.107768222047,20942.499655473977,35387.542144338106,-93658.33012585346,-6649.118774902867,124029.46462518067
14.488,6328.764266088927,20596.56365780294,28234.803024278306,-96095.0051018911,-3535.771728884402,124124.57368739441
14.496,7454.676922841709,20183.966945449436,20919.238241297375,-97964.93379429239,-417.7940878473699,124140.17386989862
14.504,8556.830557488942,19708.748470215953,13481.832854697353,-99227.72981173253,2694.045263093261,124080.39716319495
14.512,9631.509168626684,19170.33575437693,5984.9707711669835,-100020.57712195511,5803.602696578062,123933.63491385234
14.52,10676.368841326033,18571.092034391513,-1560.9930869616692,-100192.3395231346,8932.953651456526,123715.41075731233
14.528,11685.12780716811,17912.859332958207,-9111.596369597877,-99840.4060106255,12019.834874574783,123413.27528207474
14.536,12655.904666748092,17198.558628107065,-16604.442527039122,-98899.83253990012,15103.02469524893,123037.64925228096
14.544,13585.178432137349,16428.538846163483,-24007.308713136445,-97431.00851470945,18172.112179181215,122573.06463770091
14.552,14471.144469097451,15605.90138658292,-31268.718250034286,-95377.39112370044,21264.35257831175,122036.48043960946
14.56,15310.929916799989,14732.476679215793,-38369.88136573543,-92794.21880497075,24323.859030409105,121403.92587548158
14.568,16100.855398470065,13811.70431361896,-45253.62056143453,-89699.07170722853,27376.220126873304,120703.80384334202
14.576,16837.844332601595,12847.508033120988,-51873.238281641796,-86066.27133563328,30384.701550278965,119918.02801369963
14.584,17521.072289768403,11842.000263257205,-58217.43314734675,-81965.72891306305,33388.439980883,119060.49316281785
14.592,18148.39131031722,10797.438464429151,-64210.91034552924,-77378.00812463724,36367.053495569446,118123.85157089062
14.6,18716.86210538071,9718.073565236002,-69856.78673734519,-72383.79664149357,39344.37230696216,117104.7566218782
14.608,19222.98346356463,8606.447309648494,-75103.54126677194,-66949.31314933508,42262.556709070224,116019.3909860251
14.616,19667.27925051428,7467.449274533034,-79935.73670895028,-61121.11348004211,45155.14449534655,114856.54988007413
14.624,20049.583679451753,6302.555324398817,-84306.38094878418,-55030.3253112576,48017.62179060502,113620.15438237735
14.632,20365.642095733816,5117.7840639319875,-88223.23985184306,-48610.659575234524,50872.722851593695,112308.57410721075
14.64,20616.390175264154,3915.5384360750754,-91625.70101288834,-41823.467332781205,53654.41369848841,110938.49098548946
14.648,20798.68146197167,2700.21996837392,-94513.69600317502,-34897.63794327875,56453.086326345954,109478.2774289761
14.656,20911.720893113878,1476.05159462005,-96865.77147505271,-27793.436844010674,59182.12627316928,107950.27899583858
14.664,20959.787644078304,245.90418105213925,-98684.5804200206,-20514.89325409594,61889.298186529704,106347.23023839787
14.672,20940.917222540727,-985.3134469240514,-99949.42936391827,-13049.444300522902,64552.2027743502,104681.7650120046
14.68,20852.61529352723,-2214.8846211073874,-100652.79002507812,-5544.64654404968,67150.86837719794,102941.19417326876
14.688,20695.652287561537,-3436.879326744366,-100795.70566445847,1971.8917073975483,69700.43690715008,101143.8014693525
14.696,20472.306278047672,-4648.335558526749,-100362.18023639085,9513.34141422299,72217.58921877237,99286.24076574338
14.704,20183.32028090437,-5845.415871613712,-99346.32771979584,16946.874659163415,74685.05503415044,97371.68401557671
14.712,19826.735987552587,-7024.807102792508,-97777.51967157758,24330.436695534405,77121.1536084467,95388.72505999585
14.72,19405.7365808486,-8180.273101627454,-95664.45439223717,31548.299655610906,79471.73075270552,93357.29768125074
14.728,18919.851725987468,-9309.580687401462,-93016.69966509799,38570.2677617413,81820.4822699232,91265.38890868788
14.736,18374.271257117933,-10408.03336923253,-89859.71198669313,45365.19125218712,84096.49694581261,89121.16182265877
14.744,17768.38355466453,-11472.798841932865,-86195.51113245673,51911.75383260218,86308.93724394706,86924.34448698
14.752,17105.368745793145,-12500.690820535088,-82045.62157582225,58178.32546184589,88478.99972596114,84657.85060723155
14.76,16386.199805993576,-13488.329261891713,-77424.65250858982,64188.23546392892,90590.2031593735,82337.2674934903
14.768,15613.121811836443,-14431.464398865064,-72372.80509691499,69751.1355323311,92603.72330851089,79972.18224604941
14.776,14791.42860743875,-15326.875618909195,-66907.39577867364,74931.97561400513,94595.47685343672,77568.25382924237
14.784,13921.380636602393,-16171.044993499532,-61083.24254567044,79699.44114375152,96495.35764164537,75118.00020639182
14.792,13005.81134937089,-16961.399210536605,-54907.48306554056,84049.83861578428,98322.99855744446,72632.6227129552
14.8,12046.731983788057,-17696.989546329212,-48413.685139589616,87930.05810223981,100111.8366475204,70089.85451265017
14.808,11049.982726472399,-18373.661895855166,-41662.887562327436,91241.42905583794,101860.6920778436,67515.31898128481
14.816,10017.775714534393,-18988.66339465396,-34668.39906729877,94099.52288322781,103494.40176189218,64901.71401114371
14.824,8951.744315457368,-19541.443434825618,-27488.443312689367,96465.78778643394,105106.08394453891,62256.040180259835
14.832,7857.617215112661,-20029.062105437588,-20146.745627950328,98266.87062330013,106606.96241323162,59567.93729352736
14.84,6739.149749213575,-20449.19101150639,-12685.61499692724,99505.9027412102,108063.13622059545,56853.466267897944
14.848,5598.788730061665,-20801.036001053737,-5149.8911335850435,100189.17228979185,109435.3801252067,54111.786535190164
14.856,4441.451549181138,-21084.506936846665,2411.4491905629634,100263.67264044454,110724.99928968339,51327.75477858393
14.864,3268.8473709110367,-21296.31856408016,9956.006072630154,99798.2373819658,111967.8869789924,48544.075508788206
14.872,2086.650537174512,-21436.63332796297,17451.719779992127,98794.7739699122,113135.21397982936,45722.30659058723
14.88,898.5234642870521,-21504.348952671266,24840.1628201197,97243.74063523645,114233.82182569806,42878.04456073842
14.888,-289.4459239943153,-21500.368341844016,32095.72578581612,95145.99299456687,115246.07025063327,40017.79511915549
14.896,-1477.6345873903213,-21423.82503216223,39175.59412914152,92501.17103886344,116191.64032100468,37133.23150404299
14.904,-2658.902872765219,-21275.261299912963,46031.58534567962,89328.94801147531,117122.37664720851,34235.61153500018
14.912,-3829.77276923125,-21055.05690360912,52639.55227046585,85640.40479271872,117951.87362324541,31334.04718494417
14.92,-4986.09432698391,-20764.26771256861,58935.81779044598,81435.73525949106,118706.47893444201,28407.109042011554
14.928,-6124.482669707606,-20403.804257793123,64904.515260544955,76835.72046029959,119360.34928967772,25474.184595851915
14.936,-7241.251809981931,-19973.23329171043,70505.5583728377,71743.16573361943,119977.55530977013,22523.947640099726
14.944,-8331.840364742126,-19475.64066137798,75709.62837852926,66259.34807254247,120513.45519891212,19574.68069911194
14.952,-9393.986628568651,-18912.799171811104,80487.5364057007,60424.63448323126,120978.71371505366,16613.808632809687
14.96,-10420.606894131615,-18285.696241311165,84810.16365531471,54216.61866267812,121356.23265376281,13641.616171145206
14.968,-11412.688694173115,-17596.490387197344,88658.03184699257,47711.51649443016,121623.4069091869,10675.611884890433
14.976,-12367.683180685353,-16847.995177583092,91985.13566614734,40962.87629473612,121819.78808858205,7708.565560387549
14.984,-13277.280812352205,-16042.655528719253,94818.63763553699,34017.168854151016,121962.61817918117,4747.591380125477
14.992,-14141.56756660363,-15182.922384201473,97107.99243329566,26835.727434611177,122038.56628630884,1782.2245224931087
15.0,-14955.800393255897,-14271.963456198111,98855.56510273395,19519.85052350817,122035.06041209366,-1187.5406880394896
15.008,-15717.053266247893,-13313.425558609908,100051.24367908858,12127.372168672176,122014.7041898622,-4151.986451314757
15.016,-16426.579260858543,-12310.049798619093,100684.55193061588,4674.6351303738775,121868.3145919893,-7105.8072992881425
15.024,-17079.156131155618,-11265.009725057304,100750.50766012177,-2854.2979027964066,121629.51262056982,-10053.909280404088
15.032,-17672.916984025687,-10182.752302956573,100238.85086942706,-10308.72352585847,121340.71272367399,-12986.974026402213
15.04,-18205.811637086397,-9065.960805564504,99169.34024380293,-17707.591481174335,120977.97001667875,-15907.775281708766
15.048,-18674.761025950495,-7920.290817601346,97556.7286474046,-25031.13047707485,120534.27192380985,-18812.931076610097
15.056,-19079.818902873933,-6748.491555187146,95382.74006657375,-32241.436427811925,120025.84353463471,-21715.357211219452
15.064,-19419.982196370944,-5553.685379547455,92687.15413734704,-39247.59941326678,119444.48920272564,-24596.372854643298
15.072,-19693.018632614014,-4341.484522575518,89462.01327552421,-45963.425152724296,118752.10514418579,-27463.934742731693
15.08,-19899.23255684142,-3115.953086945738,85741.880781551,-52489.24221673957,118038.54216053207,-30299.98330442798
15.088,-20037.558277323555,-1879.8336260639348,81540.85092529778,-58698.54426662156,117236.6618359565,-33122.14278756264
15.096,-20106.32518659605,-640.5522970741634,76895.45574218713,-64483.45441251388,116342.86746070268,-35918.79332369845
15.104,-20108.05984523335,599.9490845074771,71820.01148252866,-69928.40982882648,115425.94548985954,-38696.12886665666
15.112,-20040.351426392335,1835.9229252908594,66342.37458220067,-74998.47966610837,114403.28502710325,-41467.01721972064
15.12,-19903.43249679796,3063.808885088885,60506.9815140926,-79580.12291433095,113295.9874044693,-44207.78810502251
15.128,-19701.12134109697,4280.86967752862,54344.40274357517,-83833.07435926127,112149.81956376146,-46916.776201126406
15.136,-19430.585522237303,5480.978701190262,47874.85837286596,-87531.36003892185,110923.04708507813,-49603.256525757766
15.144,-19095.56005690438,6659.312568556474,41135.54862898984,-90800.56007393492,109642.47955416006,-52266.91749081733
15.152,-18695.45235105628,7813.179435053701,34178.93219594995,-93472.64495022158,108263.51861712195,-54892.12568750881
15.16,-18231.60317886476,8938.492391920243,27041.98897826744,-95661.70006223065,106845.73304787703,-57494.568051943665
15.168,-17707.895780881037,10030.873145489622,19765.99210579094,-97320.47335988012,105367.99598184289,-60058.24174635431
15.176,-17124.08209401468,11086.502411667047,12376.314845300903,-98451.88107316873,103828.21644720338,-62596.48824564035
15.184,-16483.48142485437,12101.698849993187,4922.75033975365,-98973.81874150193,102223.70711486792,-65098.82654471387
15.192,-15787.461966385072,13073.079159994637,-2533.256725528673,-98965.47877897085,100516.91648701308,-67566.75476099194
15.2,-15039.692873306427,13998.159768250034,-9973.31016972243,-98428.9396603385,98804.12472759509,-69994.22930117638
15.208,-14241.946394708197,14872.784053103338,-17357.863873156606,-97388.53524550673,97005.20379871079,-72386.14386842011
15.216,-13396.202832660987,15693.307228842283,-24631.960285667978,-95788.39515633232,95168.5595372705,-74741.79922374676
15.224,-12507.065838520943,16456.97258890161,-31771.640756175584,-93627.31542301054,93280.23409597241,-77069.48430768347
15.232,-11577.966314164918,17163.540474830468,-38715.62471513126,-90896.56924173723,91321.60779016787,-79353.25328059253
15.24,-10609.91705513656,17807.647605408,-45444.54704904634,-87661.94530674214,89324.11276361026,-81598.84555505919
15.248,-9608.610489431987,18388.667293822473,-51915.90544633606,-83978.4966860957,87254.0768242527,-83795.14158360013
15.256,-8578.334759286186,18904.219734214937,-58083.71286842089,-79768.46989331995,85135.92829791975,-85954.09464943851
15.264,-7518.96977038763,19352.568212478185,-63921.71476185681,-75194.8891464699,82941.96583889458,-88060.02300511609
15.272,-6437.719622715611,19732.69390860828,-69402.84538193716,-70188.10568736709,80677.59823675206,-90109.56924784699
15.28,-5336.484242074753,20042.52352012543,-74500.19950102422,-64813.014590032486,78367.97860689898,-92119.3815033179
15.288,-4220.763123944912,20282.60956210422,-79162.3903368329,-59015.95854394222,76051.78080400647,-94080.03340913776
15.296,-3094.809829015375,20450.107418069685,-83366.1413807051,-52931.61780065236,73692.17679877694,-95974.67453152624
15.304,-1960.0999130556131,20546.37113976616,-87117.52277354764,-46524.88927339946,71244.562422031,-97844.68205680953
15.312,-823.2627388383698,20570.693838467894,-90379.79872522503,-39877.25559800119,68754.55781260846,-99654.58024644988
15.32,312.480271071432,20523.81039248102,-93129.71851372797,-33021.0824686954,66200.8875076235,-101407.38586488532
15.328,1444.192424453829,20405.51844056992,-95346.98138678525,-25948.202746140214,63644.60046019126,-103111.13082335328
15.336,2567.833767594281,20215.86664163379,-97032.34032279889,-18817.769929445305,61069.482002563855,-104765.40237034751
15.344,3680.4503381303543,19956.55593483316,-98170.49957270836,-11583.240177180609,58413.82292492693,-106362.54787774156
