freq, psd, lorentzian
1.283333333332693437e+06,5.710616165218454325e-03,4.089587877056912769e-03
1.288888888888246147e+06,5.890502048972611274e-03,3.822406044581897616e-03
1.294444444443799090e+06,5.735458142201646861e-03,3.580690614721366780e-03
1.299999999999351799e+06,3.437058088189681032e-03,3.361340594029178699e-03
1.305555555554904509e+06,4.331107975688825579e-03,3.161707874227571557e-03
1.311111111110457452e+06,4.605222126003918198e-03,2.979520990568875448e-03
1.316666666666010162e+06,6.300375543364707814e-03,2.812823276659644298e-03
1.322222222221562872e+06,5.395852290626872855e-03,2.659922427039683891e-03
1.327777777777115582e+06,2.383463989255600341e-03,2.519349150495144712e-03
1.333333333332668524e+06,4.243608109474471431e-03,2.389823107375514417e-03
1.338888888888221234e+06,7.351521963831528228e-03,2.270224714108767285e-03
1.344444444443773944e+06,7.225981294595342289e-03,2.159571697762778433e-03
1.349999999999326887e+06,4.790099817574578270e-03,2.056999515076267555e-03
1.355555555554879596e+06,3.838692753482727052e-03,1.961744930326908901e-03
1.361111111110432306e+06,8.901815674858617328e-03,1.873132186976862604e-03
1.366666666665985249e+06,9.491975101083568317e-03,1.790561318421729498e-03
1.372222222221537959e+06,7.989067253301286933e-03,1.713498230286793255e-03
1.377777777777090669e+06,1.072035601870527030e-02,1.641466255805164439e-03
1.383333333332643611e+06,1.235571273554846895e-02,1.574038940865458286e-03
1.388888888888196321e+06,1.225200532254397748e-02,1.510833859384759590e-03
1.394444444443749031e+06,1.019035596581761502e-02,1.451507295094004888e-03
1.399999999999301974e+06,7.527800619688706021e-03,1.395749654432291509e-03
1.405555555554854684e+06,1.193815069084545183e-02,1.343281498442886563e-03
1.411111111110407393e+06,1.822408426190961703e-02,1.293850100446612868e-03
1.416666666665960336e+06,2.327934382275239494e-02,1.247226451699312436e-03
1.422222222221513046e+06,2.040008222135542351e-02,1.203202649897387212e-03
1.427777777777065756e+06,2.004083219852965947e-02,1.161589615815231905e-03
1.433333333332618698e+06,1.649981543562342029e-02,1.122215091966341418e-03
1.438888888888171408e+06,1.465118907046539937e-02,1.084921884314955657e-03
1.444444444443724118e+06,1.865129069658887778e-02,1.049566313998918704e-03
1.449999999999277061e+06,3.022953469744535729e-02,1.016016850974841602e-03
1.455555555554829771e+06,4.030124230576122984e-02,9.841529056392626582e-04
1.461111111110382481e+06,2.014846086933278629e-02,9.538637579565551567e-04
1.466666666665935423e+06,1.051088226694569042e-02,9.250476065511993714e-04
1.472222222221488133e+06,1.978503096824378235e-02,8.976107226925512765e-04
1.477777777777040843e+06,1.104547001156478553e-02,8.714666961913487050e-04
1.483333333332593786e+06,1.842218187013277414e-02,8.465357620017952521e-04
1.488888888888146495e+06,2.488209228967188866e-02,8.227441978328518075e-04
1.494444444443699205e+06,2.711242470379122277e-02,8.000237843601035268e-04
1.499999999999252148e+06,3.894081212282216042e-02,7.783113207305870094e-04
1.505555555554804858e+06,2.423952148291008343e-02,7.575481889964446117e-04
1.511111111110357568e+06,1.399159628505380025e-02,7.376799619236837011e-04
1.516666666665910510e+06,1.568949604567674086e-02,7.186560493199509268e-04
1.522222222221463220e+06,1.106678535524739486e-02,7.004293786270277596e-04
1.527777777777015930e+06,1.205492716549880217e-02,6.829561060440086147e-04
1.533333333332568640e+06,1.155519302146713716e-02,6.661953548978083667e-04
1.538888888888121583e+06,7.348891425728914552e-03,6.501089783687789402e-04
1.544444444443674292e+06,4.516123485392416724e-03,6.346613440193979438e-04
1.549999999999227002e+06,3.903391992072225997e-03,6.198191378703403302e-04
1.555555555554779945e+06,5.893305703546982549e-03,6.055511860269614842e-04
1.561111111110332655e+06,7.908953978512770627e-03,5.918282920854003263e-04
1.566666666665885365e+06,4.386989618727136359e-03,5.786230887456522178e-04
1.572222222221438307e+06,3.132813927496086795e-03,5.659099022328297531e-04
1.577777777776991017e+06,4.139458240427862021e-03,5.536646282806002243e-04
1.583333333332543727e+06,3.783597328576501165e-03,5.418646185653022522e-04
1.588888888888096670e+06,3.791179654537002713e-03,5.304885765978323807e-04
1.594444444443649380e+06,1.788314456691816575e-03,5.195164621851065161e-04
1.599999999999202089e+06,1.243030872837412593e-03,5.089294036655007437e-04
1.605555555554755032e+06,1.082768804524644616e-03,4.987096172047081983e-04
1.611111111110307742e+06,1.181162195599635804e-03,4.888403325111797659e-04
1.616666666665860452e+06,1.006727122461633728e-03,4.793057243949261164e-04
1.622222222221413394e+06,5.898469366324790315e-04,4.700908496509234504e-04
1.627777777776966104e+06,9.537394300048763216e-04,4.611815887995372992e-04
1.633333333332518814e+06,1.043770279017353347e-03,4.525645922619998861e-04
1.638888888888071757e+06,8.160219891286151677e-04,4.442272305897411499e-04
1.644444444443624467e+06,5.449089695660790968e-04,4.361575484027758868e-04
1.649999999999177177e+06,4.154997493023880411e-04,4.283442217249660146e-04
1.655555555554730119e+06,5.108477892666299543e-04,4.207765184331889951e-04
1.661111111110282829e+06,5.039138202489626493e-04,4.134442615636625012e-04
1.666666666665835539e+06,4.023790494182846408e-04,4.063377952422075304e-04
1.672222222221388482e+06,2.398925674169181249e-04,3.994479530264279966e-04
1.677777777776941191e+06,2.510179914550742073e-04,3.927660284668273247e-04
1.683333333332493901e+06,2.194737367211075177e-04,3.862837477110665795e-04
1.688888888888046844e+06,1.034429485973472549e-04,3.799932439910750303e-04
1.694444444443599554e+06,9.266147371677220220e-05,3.738870338467068432e-04
1.699999999999152264e+06,1.949395321964014348e-04,3.679579949522980955e-04
1.705555555554705206e+06,1.852806157954929546e-04,3.621993454239272065e-04
1.711111111110257916e+06,1.494389376946729682e-04,3.566046244955530377e-04
1.716666666665810626e+06,2.147093515266437248e-04,3.511676744616014172e-04
1.722222222221363569e+06,1.816656269411715474e-04,3.458826237921186464e-04
1.727777777776916279e+06,1.363440862566220649e-04,3.407438713343464314e-04
1.733333333332468988e+06,1.243297671414004342e-04,3.357460715216299208e-04
1.738888888888021698e+06,1.184183364576728970e-04,3.308841205169835305e-04
1.744444444443574641e+06,9.840196736245266956e-05,3.261531432244737638e-04
1.749999999999127351e+06,9.014588286899012605e-05,3.215484811069123979e-04
1.755555555554680061e+06,8.668988807450269925e-05,3.170656807532000140e-04
1.761111111110233003e+06,9.143640550332011432e-05,3.127004831431081061e-04
1.766666666665785713e+06,1.098220220128682059e-04,3.084488135613295905e-04
1.772222222221338423e+06,6.686357762482493788e-05,3.043067721163421726e-04
1.777777777776891366e+06,8.100128688054575993e-05,3.002706248230188417e-04
1.783333333332444075e+06,4.960431972124494356e-05,2.963367952110304506e-04
1.788888888887996785e+06,6.501633678969761371e-05,2.925018564239275677e-04
1.794444444443549728e+06,6.622561493989582212e-05,2.887625237764124037e-04
1.799999999999102438e+06,5.502954969096648935e-05,2.851156477397029224e-04
1.805555555554655148e+06,7.627216831585244381e-05,2.815582073270954909e-04
1.811111111110208090e+06,4.856404467510307875e-05,2.780873038538667053e-04
1.816666666665760800e+06,4.259874542142005931e-05,2.747001550475089123e-04
1.822222222221313510e+06,3.704582564111697315e-05,2.713940894860171179e-04
1.827777777776866453e+06,3.864690291378230434e-05,2.681665413435231973e-04
1.833333333332419163e+06,3.170829034316769595e-05,2.650150454240331427e-04
1.838888888887971872e+06,3.015144634799581550e-05,2.619372324653620738e-04
1.844444444443524815e+06,3.329754813301363141e-05,2.589308246966103076e-04
1.849999999999077525e+06,3.334409035256397693e-05,2.559936316336648460e-04
1.855555555554630235e+06,4.268010638573713173e-05,2.531235460982682859e-04
1.861111111110183178e+06,3.430613025139981460e-05,2.503185404471841005e-04
1.866666666665735887e+06,2.598028931937025843e-05,2.475766629988853957e-04
1.872222222221288597e+06,2.431453670962692462e-05,2.448960346460388941e-04
1.877777777776841540e+06,1.914932433931584765e-05,2.422748456428300170e-04
1.883333333332394250e+06,2.415909986633586022e-05,2.397113525568995637e-04
1.888888888887946960e+06,1.506811714545091760e-05,2.372038753763246622e-04
1.894444444443499902e+06,2.577904639510326249e-05,2.347507947627045280e-04
1.899999999999052612e+06,2.780360702094539181e-05,2.323505494419808278e-04
1.905555555554605322e+06,1.293315856624787821e-05,2.300016337251603159e-04
1.911111111110158265e+06,1.667456043215068549e-05,2.277025951516063653e-04
1.916666666665710974e+06,1.988010216400235502e-05,2.254520322480244639e-04
1.922222222221263684e+06,1.435807662924080516e-05,2.232485923967002716e-04
1.927777777776816627e+06,9.553980192483071002e-06,2.210909698069481936e-04
1.933333333332369337e+06,6.223989800073334728e-06,2.189779035841022629e-04
1.938888888887922047e+06,7.660676108596578356e-06,2.169081758907263316e-04
1.944444444443474757e+06,9.774642554421767744e-06,2.148806101950496289e-04
1.949999999999027699e+06,1.263832748471910973e-05,2.128940696019308658e-04
1.955555555554580409e+06,8.064719846271396390e-06,2.109474552619394869e-04
1.961111111110133119e+06,1.043097640866258022e-05,2.090397048544056385e-04
1.966666666665686062e+06,1.382917447150582512e-05,2.071697911405351311e-04
1.972222222221238771e+06,4.151921205845070115e-06,2.053367205829185571e-04
1.977777777776791481e+06,6.468477400620907505e-06,2.035395320279748750e-04
1.983333333332344424e+06,8.128803038041270204e-06,2.017772954480746860e-04
1.988888888887897134e+06,3.400936724481647220e-06,2.000491107402748011e-04
1.994444444443449844e+06,7.696191241834230036e-06,1.983541065787708521e-04
1.999999999999002786e+06,7.855858378956376466e-06,1.966914393183435625e-04
2.005555555554555496e+06,6.766626249591943438e-06,1.950602919462242411e-04
2.011111111110108206e+06,5.290422333796050677e-06,1.934598730799533782e-04
2.016666666665661149e+06,6.345189235329958144e-06,1.918894160089410460e-04
2.022222222221213859e+06,7.140855412471423108e-06,1.903481777775659035e-04
2.027777777776766568e+06,9.434680695670061951e-06,1.888354383077673498e-04
2.033333333332319511e+06,6.326911121036547291e-06,1.873504995592012706e-04
2.038888888887872221e+06,3.814242341615726470e-06,1.858926847251323356e-04
2.044444444443424931e+06,2.603338893686991655e-06,1.844613374623358748e-04
2.049999999998977873e+06,4.276110669014310699e-06,1.830558211533766882e-04
2.055555555554530583e+06,5.600671823669586717e-06,1.816755181997189322e-04
2.061111111110083293e+06,5.351678320149567452e-06,1.803198293442028431e-04
2.066666666665636236e+06,4.439959308405742373e-06,1.789881730215039587e-04
2.072222222221188946e+06,4.685514700950491916e-06,1.776799847352617348e-04
2.077777777776741656e+06,6.446777272320571879e-06,1.763947164606332447e-04
2.083333333332294598e+06,6.073605512382572860e-06,1.751318360710945460e-04
2.088888888887847308e+06,4.552468357016880013e-06,1.738908267883707622e-04
2.094444444443400018e+06,3.099480064637816476e-06,1.726711866544351271e-04
2.099999999998952728e+06,3.917325938870295464e-06,1.714724280245711230e-04
2.105555555554505438e+06,3.928383117659634537e-06,1.702940770805437499e-04
2.111111111110058613e+06,3.454260520856542212e-06,1.691356733629728831e-04
2.116666666665611323e+06,3.317897740899044885e-06,1.679967693220490543e-04
2.122222222221164033e+06,3.672231043787043771e-06,1.668769298857730840e-04
2.127777777776716743e+06,2.199555251950566276e-06,1.657757320449447947e-04
2.133333333332269453e+06,1.979730278537380369e-06,1.646927644541610258e-04
2.138888888887822162e+06,2.047686195162096168e-06,1.636276270481217703e-04
2.144444444443375338e+06,3.334772746854712841e-06,1.625799306725771338e-04
