freq, psd, lorentzian
2.944444444442976383e+05,4.394507230893705818e-02,2.929341650758979579e-02
2.999999999998504063e+05,4.261079270794292800e-02,3.072551830571934595e-02
3.055555555554031744e+05,4.939029055043805960e-02,3.226838220844257393e-02
3.111111111109560006e+05,6.927766791782200007e-02,3.393372375158128923e-02
3.166666666665087687e+05,7.352393581235004694e-02,3.573484824174831542e-02
3.222222222220615367e+05,1.137079697852679400e-01,3.768691662648611385e-02
3.277777777776143630e+05,1.165896188828749319e-01,3.980726467793514051e-02
3.333333333331671311e+05,1.119811414673342748e-01,4.211578805621787880e-02
3.388888888887198991e+05,1.247468448543816166e-01,4.463540924849465630e-02
3.444444444442726672e+05,7.901418412129818103e-02,4.739264688089247363e-02
3.499999999998254934e+05,6.719329640558541206e-02,5.041831385286132949e-02
3.555555555553782615e+05,7.338330990111628649e-02,5.374837867802947922e-02
3.611111111109310295e+05,1.015747341235994916e-01,5.742503508238639559e-02
3.666666666664838558e+05,1.265781153833735462e-01,6.149803937988886082e-02
3.722222222220366239e+05,6.961679807754246607e-02,6.602639496113432704e-02
3.777777777775893919e+05,5.519060510048846846e-02,7.108049064505735093e-02
3.833333333331421600e+05,7.863595637347405021e-02,7.674483798365633325e-02
3.888888888886949862e+05,9.879320042545321201e-02,8.312160685413776118e-02
3.944444444442477543e+05,6.618158878644428422e-02,9.033523637617123236e-02
3.999999999998005223e+05,8.759309052861603828e-02,9.853851099015362158e-02
4.055555555553533486e+05,1.340996272596274852e-01,1.079206576371874587e-01
4.111111111109061167e+05,1.300601770723313066e-01,1.187182683922153870e-01
4.166666666664588847e+05,1.481992166748100637e-01,1.312302306623842341e-01
4.222222222220117110e+05,1.426351161641835619e-01,1.458384320415697932e-01
4.277777777775644790e+05,1.886924927322685130e-01,1.630369308443189724e-01
4.333333333331172471e+05,3.767577155525324017e-01,1.834737744543081528e-01
4.388888888886700151e+05,4.811641243895892761e-01,2.080121117013906673e-01
4.444444444442228414e+05,3.739027193267137616e-01,2.378214248247834950e-01
4.499999999997756095e+05,4.273924868111476094e-01,2.745170021441573627e-01
4.555555555553283775e+05,5.274896380701095122e-01,3.203789210472089977e-01
4.611111111108812038e+05,7.053275633162381375e-01,3.787063657219442159e-01
4.666666666664339718e+05,1.051587975299915989e+00,4.544108192189870721e-01
4.722222222219867399e+05,9.423772992418703032e-01,5.550486087447885630e-01
4.777777777775395662e+05,1.093191935614988397e+00,6.927002759513626318e-01
4.833333333330923342e+05,1.658742944546831799e+00,8.875713148483022064e-01
4.888888888886451023e+05,2.440466796434029639e+00,1.175307526902611421e+00
4.944444444441978703e+05,2.783432938647313115e+00,1.622862059956006853e+00
4.999999999997506966e+05,2.013034731531139876e+00,2.365294386232105861e+00
5.055555555553034646e+05,4.172595471347430696e+00,3.695004201432089630e+00
5.111111111108562327e+05,8.766063933797530794e+00,6.258122278181902587e+00
5.166666666664090590e+05,8.983525815396246728e+00,1.107751853122541696e+01
5.222222222219618270e+05,1.601727700732584836e+01,1.610523067748093595e+01
5.277777777775146533e+05,1.515846122747408131e+01,1.328829471835025799e+01
5.333333333330673631e+05,5.637144009638581643e+00,7.706656535753588777e+00
5.388888888886201894e+05,2.385451486944089261e+00,4.432785782213876757e+00
5.444444444441730157e+05,2.848525581727355149e+00,2.756825162793923756e+00
5.499999999997257255e+05,2.083555024743143136e+00,1.847872222850871937e+00
5.555555555552785518e+05,2.498066817536197970e+00,1.314343730361103857e+00
5.611111111108312616e+05,1.182723569097586358e+00,9.787509311372593057e-01
5.666666666663840879e+05,6.585470035480089912e-01,7.554393104155477934e-01
5.722222222219369141e+05,7.706032086124132707e-01,5.999366891503451482e-01
5.777777777774896240e+05,8.945410583471004040e-01,4.875743986574653799e-01
5.833333333330424502e+05,7.339198258445760459e-01,4.038715897495605001e-01
5.888888888885952765e+05,3.613853312555098674e-01,3.399102908150585245e-01
5.944444444441479864e+05,4.488766259761298727e-01,2.899702934088897455e-01
5.999999999997008126e+05,4.553605089548656837e-01,2.502526810181118222e-01
6.055555555552536389e+05,3.063180351290981651e-01,2.181577879944643916e-01
6.111111111108063487e+05,1.698065142549289586e-01,1.918597214155178254e-01
6.166666666663591750e+05,1.751894834202905316e-01,1.700465062811636341e-01
6.222222222219120013e+05,2.207998110641954947e-01,1.517563097852231147e-01
