timestep,xmain,pmain,xhigh,phigh,xlow,plow
28.296,-4977.223532971754,-6462.639909911608,729.5860950925572,-185.1992986943333,8555.1766380865,-17563.14410479337
28.304,-5325.899156294579,-6146.674339708233,708.2100726751635,-201.29864513085528,8110.956506020394,-17735.73478329227
28.312,-5656.017278923971,-5811.9770135057215,698.3528551934915,-207.31447120076254,7647.8201697498625,-17897.38951360386
28.32,-5967.964847769858,-5459.559306283661,684.968517155428,-221.32836232858912,7224.200446462767,-18053.350040326895
28.328,-6259.4101421882915,-5090.6825631040465,668.2781122370711,-207.40827180308276,6767.865639643185,-18202.67248012703
28.336,-6530.258061753522,-4706.540342902403,638.712731281141,-230.54412043451103,6331.007540348767,-18329.373826900202
28.344,-6779.632130473139,-4308.300485616431,615.044136234119,-278.77176637843263,5849.907677727552,-18459.474219678996
28.352,-7007.521750384389,-3897.3983803525807,594.6176204629983,-257.1829908930501,5400.508422611879,-18577.76681890304
28.36,-7211.896921552532,-3474.908433520186,562.5283616764334,-268.4111029153034,4914.9037623392105,-18676.667986430526
28.368,-7392.485042224155,-3042.6283674285714,543.4756884505175,-318.7010499182804,4430.655719474875,-18760.051494440337
28.376,-7548.855577999734,-2601.6323316726825,516.1186951983401,-322.26129121361936,3953.798220896266,-18840.807735627703
28.384,-7680.252337936729,-2153.778235272244,486.5264194787001,-368.47944760197134,3476.057135584724,-18911.803423195888
28.392,-7787.282953805186,-1699.6995639436623,457.8565261031343,-343.06475473311144,3004.685928023901,-18962.355178297243
28.4,-7869.419885554124,-1241.2419970688038,415.1351008879285,-381.77243806216086,2517.120720492447,-19008.52638718567
28.408,-7925.463328556077,-780.2066446844531,379.5163895584079,-434.04378671335314,2020.4504679665686,-19040.44230364749
28.416,-7955.69929007564,-317.64470618834656,353.74593635520614,-455.6381908672714,1558.3437218097824,-19064.66471268987
28.424,-7960.476928305771,144.50700200935765,310.54879036010266,-486.4699508792564,1097.8800418529909,-19080.963108233063
28.432,-7940.040307267594,605.0898958020708,273.65006737501056,-429.2522119095763,611.3272305817894,-19093.80774988468
28.44,-7893.54322681237,1062.5354060724899,244.55118004287343,-441.3780275249364,133.72448461826713,-19088.700239265243
28.448,-7822.266526497479,1515.47441548956,219.65559569271838,-424.6805158804158,-338.89236301735656,-19065.318266169073
28.456,-7725.81968258454,1962.1880077752369,194.90479232508503,-409.34252716732635,-806.4218560733229,-19026.654808418552
28.464,-7605.399552325726,2402.154654268416,176.26457210480098,-387.2714925385486,-1269.1129171662967,-18987.74931240968
28.472,-7461.5036250104795,2832.9724807358034,152.46798575900897,-350.3835632253084,-1743.058267071226,-18942.012244677637
28.48,-7292.270354223396,3253.9155193563274,122.02276128592791,-351.8195426785075,-2251.4286077304796,-18883.67042576047
28.488,-7101.229595783207,3663.596200091758,103.50675436550083,-326.4180908154445,-2733.067905291411,-18804.495811259752
28.496,-6887.602164375427,4059.9603058273565,68.85585517835366,-383.2803784722542,-3203.1435195114514,-18728.73770120055
28.504,-6653.014358864305,4442.691553322721,34.49031208343373,-353.5238268990948,-3679.874473236605,-18636.0996477579
28.512,-6397.548834771918,4810.405638322983,-7.365641623594182,-350.6478267680044,-4152.539318399449,-18546.757907775438
28.52,-6122.092855853207,5161.898425836101,-48.9805116837526,-343.1091985375887,-4591.879374410484,-18432.97235086542
28.528,-5827.396778943431,5495.84274800173,-85.54826122490485,-401.5923616244211,-5044.666215698211,-18298.841120685378
28.536,-5515.2601702581205,5810.910400357828,-114.59365066519446,-396.34671671300066,-5481.213908003865,-18163.178818355856
28.544,-5185.902718265599,6106.591674570639,-137.39262684446547,-362.61278622488396,-5907.127915539049,-18020.09439779349
28.552,-4840.434870405698,6382.381750436937,-172.29153128482176,-349.84841237372564,-6378.761676211075,-17870.7558168778
28.56,-4480.109115573838,6636.919278599189,-194.88208094304147,-435.3288794085144,-6804.318629062693,-17718.64507703004
28.568,-4106.290383849431,6869.347980511847,-232.11534712663925,-365.9550662128834,-7261.375064033298,-17542.850543117984
28.576,-3720.3997106979523,7079.192571380168,-261.2503056961238,-367.0393985671182,-7699.509995928024,-17353.255155100942
28.584,-3323.985293747818,7266.038165511781,-282.72937934786887,-315.2048399926949,-8135.891476489104,-17164.723518638428
28.592,-2917.738387928204,7429.3238264381625,-301.3473502100448,-336.613030259767,-8589.938124742963,-16955.583130453084
28.6,-2503.579876742132,7567.965235689117,-335.142441113873,-297.3484515272576,-9018.342578797898,-16741.27083313105
28.608,-2081.5004233509085,7682.150920111929,-358.9847145495653,-312.2546804727876,-9444.370863212935,-16511.447499900594
28.616,-1654.2500040126533,7771.522340283808,-380.7444334722704,-324.8735110635983,-9865.868392994818,-16280.106080021813
28.624,-1222.2550023082986,7835.582279746707,-399.88124958505665,-347.6864728906346,-10285.92966123228,-16038.224114210003
28.632,-787.8242646202174,7874.543421431106,-426.0197667587872,-328.78364398344854,-10681.574199624572,-15788.651629676453
28.64,-352.1347506959468,7887.46279567151,-447.8051739192469,-307.0512604955168,-11076.224783281416,-15545.917046360397
28.648,83.83057307037794,7875.22359832347,-461.88173783921593,-285.08695666199736,-11472.476167619125,-15282.899565920841
28.656,518.4764051573195,7837.492667866146,-483.6711626024473,-271.2836096290432,-11873.884883814357,-15018.475191738293
28.664,950.4710599175636,7774.891198551952,-503.3695300393433,-242.37334497190267,-12254.557104577532,-14733.920597520288
28.672,1377.149699144444,7687.120781864976,-531.5921803595933,-245.20044120867996,-12632.878560375031,-14434.613745510283
28.68,1799.1407867586374,7575.13730162,-551.0533574088287,-235.96098919353423,-12991.868637950194,-14137.538738397414
28.688,2214.5818400912167,7438.724372471588,-567.2344999021223,-227.7174695073881,-13360.655835217909,-13821.87591190595
28.696,2622.1524876667195,7278.878673694427,-585.4638309265994,-177.46816366287075,-13693.373180914015,-13512.414625498574
28.704,3019.5585656872254,7096.066705273829,-594.8458215211019,-108.89130540894354,-14024.36822845993,-13184.150173395681
28.712,3406.179976337208,6890.3105681084335,-599.4499699600627,-104.32338263035419,-14356.305839058083,-12848.587683118089
28.72,3780.4543769028924,6663.34400921365,-610.1279686110621,-97.13404013406397,-14675.6786567351,-12512.291244132253
28.728,4142.300435976943,6415.165802581463,-618.6558562804512,-55.90583310284316,-15005.30455518997,-12171.411949902893
28.736,4489.959165614613,6147.268551544914,-621.5263598599709,-52.689023103172964,-15301.004261805212,-11817.093051120755
28.744,4821.618801430697,5860.197592314351,-623.9009283703056,-53.17451450721022,-15587.900375893081,-11455.495897945704
28.752,5130.386507964345,5556.1621981962035,-570.8951255735511,169.98387524688377,-16016.714139060989,-11075.913308616735
28.76,5428.835676399964,5233.624978537782,-567.6067755239635,150.56150845294485,-16279.61731497277,-10700.864624555035
28.768,5708.539979472008,4894.8263658957885,-554.5674501389136,165.85900701218256,-16518.08613071051,-10325.369464448244
28.776,5969.508954012915,4541.259982773526,-533.8555760700052,210.71263400418877,-16776.03331133087,-9940.352570209592
28.784,6210.105917722182,4174.090667610022,-516.7498283871722,233.24975304004715,-16999.425735050358,-9542.66479959759
28.792,6430.040809578209,3794.5278148282187,-497.2287767270618,236.62348765837385,-17216.59247057867,-9150.076616227252
28.8,6628.852897365882,3403.4577524523174,-487.39195447657914,287.73733474797683,-17421.910550401324,-8743.46501959235
28.808,6806.365515723549,3002.587768433562,-464.4088032501042,275.4988663216394,-17651.831132236322,-8326.56862863896
28.816,6961.69113700722,2593.530181933579,-440.0667681060516,301.63543077339006,-17869.791902789395,-7902.727905418841
28.824,7093.19112139858,2176.5341747683788,-413.64563913362565,285.55647871532625,-18078.161602864297,-7472.165758402788
28.832,7202.0170781270845,1754.1303432560767,-384.39250823775546,291.4400042093435,-18253.312615770134,-7046.589693430647
28.84,7287.495185177256,1326.6328821771142,-376.9643134929804,273.1328021995532,-18422.31728010251,-6607.597706204177
28.848,7348.391299996901,896.2122893435373,-352.76150628775997,278.85491179858883,-18606.46749496261,-6172.098051067125
28.856,7385.888639691072,464.42457144680213,-332.5174160466405,314.21047359328446,-18755.738117095596,-5715.847914889361
28.864,7400.181084988807,31.968881699772147,-304.68910202276885,322.6535207645539,-18873.64690434112,-5255.172894415642
28.872,7389.7399459158,-399.8142037763293,-270.41958834007954,348.853800313549,-19022.29200448508,-4787.31286104747
28.88,7355.8706723359055,-829.1795907871475,-241.60697021517714,367.1414143290086,-19129.540142808746,-4331.545037030036
28.888,7298.856193173106,-1254.8954529822986,-229.58785877397875,333.7266268227506,-19223.942342297953,-3870.4652541617293
28.896,7217.843086062413,-1674.9800452828629,-201.50312495201024,377.0784783615679,-19327.2666909226,-3403.7186053200394
28.904,7114.34750934455,-2088.8457496771193,-167.44236753225684,381.7792496302067,-19403.61789963101,-2938.611748558638
28.912,6988.194592630514,-2494.8891081459087,-137.7970138166542,391.77773014027196,-19490.847786064125,-2459.524162110871
28.92,6838.879242865123,-2891.9161161427096,-105.72173056930306,378.4701147945698,-19552.429501840958,-1986.3560722963848
28.928,6668.342556423028,-3278.689700219213,-71.85185082071331,318.6958214795297,-19588.484695653868,-1501.960078076134
28.936,6476.651312504393,-3654.2336898181934,-61.33959555136455,246.7778487548213,-19619.593013400474,-1027.0361571297585
28.944,6265.246851830286,-4016.683628437765,-47.174065749629,269.85754683729334,-19630.417589764336,-536.3478360352722
28.952,6033.268268734628,-4365.3858613400425,-22.20976193723569,278.04207797706374,-19612.437061592744,-55.588526253256504
28.96,5782.998887408178,-4699.009055458644,3.1363107233905287,298.7841315602718,-19598.614792037988,422.2979752459749
28.968,5514.333632209878,-5016.772249467045,11.95317542500241,289.40449089332594,-19567.481298807303,912.3280870728651
28.976,5229.045526606357,-5317.108697757006,31.251189725712923,305.5554347426466,-19552.3840188392,1404.3996274638048
28.984,4927.430374726753,-5599.405062753528,57.956577064035756,281.1943901244691,-19491.322618346083,1895.0783280454993
28.992,4610.409513522229,-5863.239036333923,79.72627629136967,298.4185528242075,-19438.078724073035,2378.7161319781935
29.0,4279.133331119355,-6107.718924629112,108.22541051309992,290.12634889228036,-19363.789483303808,2867.586901351564
29.008,3935.41654594871,-6331.5753083962245,137.01388832013419,217.09937942765958,-19270.838887577193,3355.3092044080067
29.016,3580.060364440458,-6534.927916514317,139.626866508005,264.5556853856049,-19183.57067309034,3842.23368607275
29.024,3213.3199634699845,-6716.308249479756,170.2844185581256,265.504475832442,-19100.113542731728,4343.658586942791
29.032,2837.0230390648885,-6875.581872885733,195.4149219939787,245.77998912103752,-18982.19430136457,4827.060070741105
29.04,2453.4926258489586,-7012.169056076914,214.77429861105784,198.71451178523503,-18860.717786607358,5315.642426719275
29.048,2062.515743373578,-7125.624428281463,232.48482507798605,201.41309042457812,-18739.915029654923,5798.504779231198
29.056,1665.6639341500343,-7215.94168551191,247.43315200095054,189.32461752900932,-18575.762617746772,6272.593122719204
29.064,1264.5506411569017,-7282.990478419396,267.3549451745316,209.75514379555779,-18402.821209339545,6746.6371485360605
29.072,860.1583796420665,-7326.414619068077,285.7987140185722,245.80587895927647,-18234.793092900087,7221.9325607525625
29.08,454.0555798851112,-7345.460627465724,302.8464574377759,232.25604252673955,-18059.395962026978,7690.657595284433
29.088,47.58987541499654,-7341.724129439409,325.4822883593007,277.5506490688669,-17862.69189300363,8156.478557844583
29.096,-358.0488956137729,-7313.6735529525395,348.1201315194641,304.2361778625665,-17639.909806474665,8617.196601891597
29.104,-761.4106852938903,-7262.297431023044,371.40826118764255,306.6183729862747,-17417.493476954234,9076.838610763312
29.112,-1161.3334081087048,-7188.059828777435,397.0393518587508,306.4028728581949,-17194.928185874476,9543.939134682443
29.12,-1556.0033447472993,-7090.310872007173,424.13660921444733,279.30610593771377,-16937.44641092152,9992.980534143268
29.128,-1944.922297635182,-6969.888136845639,456.4558017902894,281.25904643968465,-16700.079459954777,10437.945361418968
29.136,-2326.699885911996,-6827.231403316435,488.30159287974845,247.94062348435003,-16398.270891577176,10890.798538738703
29.144,-2699.665596524599,-6663.627836785095,505.48878042362657,224.66438166567104,-16121.519159938938,11322.203914230216
29.152,-3062.9318721240516,-6478.613793749375,519.1405595663949,147.62838704308697,-15836.56486819107,11740.774239827273
29.16,-3415.676126369389,-6273.4709210538485,531.864732042495,152.1756510483135,-15546.480953165657,12168.65833806046
29.168,-3756.48001407857,-6048.679157157501,536.2156130494843,131.21896680288228,-15220.45891225411,12572.48571626084
29.176,-4084.5675094682956,-5804.9463661311,549.2468439198992,107.71782769619556,-14884.79127744758,12980.371723381511
29.184,-4398.614884134144,-5542.973772083612,560.1945504987262,100.53545080695099,-14544.06470970924,13365.926680021666
29.192,-4697.0748861286065,-5264.030249912819,560.8094902202763,37.23037416992308,-14190.084311746567,13741.226091644976
29.2,-4980.099144959291,-4967.999289061394,564.1655075820466,52.97398984036751,-13877.833061545767,14114.716928043488
29.208,-5247.843217878015,-4659.89441013,564.9895028839932,22.32802688035506,-13609.519306192025,14522.01061225743
29.216,-5499.760267222474,-4337.117784740771,672.5202088211136,-147.1165799141536,-13486.826225583482,14896.904312451117
29.224,-5729.196869250702,-3998.6070604821757,660.0881335906122,-183.8898303819001,-13073.020527644929,15257.819638310175
29.232,-5940.446280894169,-3647.7759532627024,652.7446621328342,-209.09509527565703,-12686.526578188692,15614.950889140007
29.24,-6132.449843255721,-3286.599794421762,629.7736862276568,-245.78509433387725,-12280.676745920167,15954.588951334114
29.248,-6304.587216810385,-2915.59803212818,619.7256778657421,-289.8842681949583,-11853.225480482568,16288.169444411846
29.256,-6455.752597846797,-2536.0267295205904,606.0765397289587,-300.5898808013467,-11461.046289718848,16606.857683251692
29.264,-6585.4987202077555,-2148.8489679916215,586.706520222994,-290.39078134156745,-11058.99035501472,16916.883597582877
29.272,-6693.160178900323,-1756.0889755645655,561.8743372525125,-291.80009234071633,-10619.813930846716,17213.54984082587
29.28,-6779.316967833274,-1358.233924096717,541.3234100902376,-320.7189971840157,-10171.214034261873,17504.82953509946
29.288,-6843.379924254296,-957.7681584826187,507.606615531642,-348.6763688675061,-9719.224207179323,17780.266898983118
29.296,-6885.276884691202,-554.9075516523965,486.7722820401444,-319.34477740981214,-9250.28880795664,18040.71429992171
29.304,-6904.5128367080115,-150.6010518176562,452.7905963941645,-296.77233373925753,-8793.694182675368,18267.429503184238
29.312,-6902.348845475493,252.42811047314876,431.9111293153306,-341.40999664850585,-8329.279469943962,18504.50466239939
29.32,-6877.573930183944,653.5768223145247,404.40871464590026,-331.89064870575584,-7859.786739144356,18729.00835520231
29.328,-6830.233747280303,1052.3943433492927,375.50114402776467,-302.0656103846884,-7386.204646638086,18938.28153242993
29.336,-6760.6598957496635,1446.3270288208528,358.43863578711944,-347.8439295370343,-6896.883017753275,19137.009133757954
29.344,-6669.25381248355,1835.1958095008556,337.8655381272177,-360.51397056042345,-6404.110668160622,19320.409625080796
29.352,-6557.605368307043,2216.8722129225343,315.17079237555384,-413.942014627473,-5920.667333883628,19486.075928988972
29.36,-6424.120417190406,2590.582454649695,286.6624564817351,-419.40234947711986,-5442.204205668216,19651.236015560073
29.368,-6270.507951629738,2954.8377889856733,258.75876408103716,-407.3621881539361,-4925.998661668096,19787.08173881127
29.376,-6097.228070633483,3308.506572677244,224.7147264382034,-394.0191403773739,-4433.795527979077,19922.11180813389
29.384,-5905.146692282357,3650.499965381405,187.57896282565133,-386.37672378593487,-3925.3472367179547,20033.91199794611
29.392,-5694.0191515485685,3980.2294173683613,150.81103955020654,-421.03525686792506,-3420.213698159861,20126.968451375393
29.4,-5465.031555014903,4296.413909748846,128.06738308255996,-424.17404868152505,-2912.1475866628784,20212.96749048005
29.408,-5218.534600145144,4597.59978984884,94.6733199446069,-486.5232482468289,-2407.326007006829,20281.61985443719
29.416,-4956.570675248687,4883.178879390395,61.52024967134421,-510.4796152679938,-1883.8468617591136,20353.364648410217
29.424,-4678.975026946944,5152.443843883021,26.997349338314102,-491.5093918923852,-1376.4556979767597,20391.509283990294
29.432,-4387.097214742514,5404.158252564262,-7.449078187092111,-473.6206216493864,-854.7010331457677,20423.67433256872
29.44,-4082.231955014795,5637.969877221997,-47.11803720556519,-463.25789338648383,-382.41334290687263,20424.747918347446
29.448,-3764.9205712500047,5852.766164983417,-86.19583111797746,-470.30324296003187,140.7847368531342,20421.627852327107
29.456,-3435.413575324295,6048.3550887533,-125.71026831015203,-492.70528957078926,648.8402236602329,20406.897906415168
29.464,-3096.476190676685,6223.986655306008,-164.13493951211103,-465.1375810755787,1150.8371777063135,20383.964428644565
29.472,-2747.335009384319,6379.372760557609,-194.02704502951588,-435.4295430183668,1646.299007390559,20348.754816781533
29.48,-2391.183087064621,6513.305736903314,-217.71530253544958,-465.63111590914957,2160.7545707850786,20292.742182283226
29.488,-2028.2248944981307,6625.50136139078,-242.26320285110887,-468.6227429007573,2690.7194616778106,20229.59136903492
29.496,-1659.3765624223045,6716.228940027045,-280.6537552910828,-425.014875062874,3220.1246935606973,20136.433461991124
29.504,-1285.6434128228418,6785.323278566829,-313.17825504404647,-357.8675558407586,3744.7875456809893,20045.755613424215
29.512,-909.4850919191472,6832.331200958244,-334.3310465582177,-321.1838191761006,4234.6272615456255,19925.37346911865
29.52,-530.9187023884059,6857.324960092847,-359.9275183767741,-321.99656070770953,4725.3960282725575,19807.838557405415
29.528,-151.1291085585654,6859.374081821166,-383.56240649985966,-286.3099455944359,5228.3271459463795,19668.417390880237
