timestamp,value1,value2
130.088,0.10532144175225515,-0.10609376756515528
130.096,0.14488686689705021,-0.11344368601302283
130.104,0.09827142008931765,-0.12129481396073273
130.112,0.045963113079697825,-0.12619229421377165
130.12,-0.02062334441173104,-0.12898936074828996
130.128,-0.011922015123857115,-0.1307324592279186
130.136,-0.03472840587180118,-0.12959683722357304
130.144,-0.06210202887922048,-0.13079077507443457
130.152,0.07759605460770745,-0.13367473019364431
130.16,-0.009860440513974377,-0.13529242037839073
130.168,-0.06674375633818758,-0.13507269472295744
130.176,-0.10883707147825837,-0.13325603647230994
130.184,-0.15512445561434965,-0.12754430390026783
130.192,-0.25446357672012737,-0.11771347498403484
130.2,-0.273453266728845,-0.1060630561377602
130.208,-0.2930681487164834,-0.09397951345886056
130.216,-0.20417316976573943,-0.08387508512771868
130.224,-0.1317767350054792,-0.07901424886154135
130.232,-0.17036492576867762,-0.07413253391998062
130.24,-0.3157722033485749,-0.06365989211225451
130.248,-0.1709398280176273,-0.05393092177887116
130.256,-0.2818525459358774,-0.04548468937108248
130.264,-0.2849226518544645,-0.03486357703486314
130.272,-0.3406475815800703,-0.019966149074055375
130.28,-0.35808765949932747,-0.006077321767170235
130.288,-0.15861831741783364,0.004509973701930168
130.296,-0.1443350675887521,0.007533472956763883
130.304,-0.20313612769921474,0.01181786063990919
130.312,-0.10782949443557883,0.018227882242237144
130.32,-0.04698220018370863,0.01839226377453476
130.328,-0.08076008194934126,0.0181046378731454
130.336,0.11452505362978203,0.01300876546428569
130.344,0.02030074650577189,0.00308206036743614
130.352,0.21211010348636344,-0.003916428053297208
130.36,0.3204557913794625,-0.02221841875191272
130.368,0.3320368014908875,-0.04135901682588261
130.376,0.28697848376102575,-0.0592170908752572
130.384,0.3025707998160171,-0.07925479943233729
130.392,0.2892189436385878,-0.09796856691672377
130.4,0.28363343769731114,-0.11518749712434456
130.408,0.3326259052047148,-0.13329164954856074
130.416,0.17084766712593233,-0.14843974844307
130.424,0.08818949478270151,-0.1590385712826193
130.432,0.11118393667707568,-0.16598153122544876
130.44,0.16853419829395874,-0.17531965723813517
130.448,0.2151726386577576,-0.18633835711001467
130.456,0.01956695452873514,-0.1937932488772815
130.464,0.03336789308920762,-0.19433043917542678
130.472,-0.032921419474036234,-0.19423820225175778
130.48,-0.08067588640510544,-0.19294416725547284
130.488,-0.022348518114739233,-0.1897758374882314
130.496,-0.07416386869351203,-0.18906980862026615
130.504,-0.13262531188344737,-0.18176801106143725
130.512,-0.0602392817660456,-0.17844754900669033
130.52,-0.0906928756941309,-0.17417614208123286
130.528,-0.14279632722560698,-0.16548902899014847
130.536,-0.14129965784841345,-0.1568465506548452
130.544,-0.09296444276991796,-0.1474717723995788
130.552,0.04380449137895696,-0.14524693602372696
130.56,0.11511883213016426,-0.1481472032369815
130.568,0.12810428688947909,-0.15491690320110044
130.576,0.21798713178307683,-0.16280467793788406
130.584,0.20482470198416125,-0.16893492604944843
130.592,0.2231168231599976,-0.18157071185801138
130.6,0.2512174857651342,-0.19216750152822326
130.608,0.19664794280241624,-0.2017738011961433
130.616,0.09811796394853761,-0.20899458999951656
130.624,0.1024511048613967,-0.210976191113478
130.632,-0.11903617416721647,-0.21073816502132184
130.64,-0.13246314357383937,-0.2027146972581288
130.648,-0.10713340558574241,-0.1944165688521633
130.656,-0.06313499149400953,-0.1862893849914754
130.664,0.002815067486081346,-0.1802649182265195
130.672,0.03588408854962869,-0.1786210325177177
130.68,0.17963083918443948,-0.1829530450258119
130.688,0.2297521294013106,-0.19068817595159393
130.696,0.4148059107529614,-0.2040153363821617
130.704,0.3166002286166002,-0.2197322928815977
130.712,0.23657288063449397,-0.23108930453763535
130.72,0.21423597200748273,-0.23919625081077808
130.728,0.2597833692033647,-0.2484817279322993
130.736,0.19327123116772243,-0.25503544335598827
130.744,0.18427040899455435,-0.2621205808548943
130.752,0.27095335189154673,-0.2720413497261113
130.76,0.20612980795205704,-0.2817521673610614
130.768,0.10923489933131024,-0.28439813467397984
130.776,0.10717995226593707,-0.2877831154211645
130.784,0.04511394702702645,-0.28610719495866016
130.792,-0.051855476617182636,-0.2825072727922826
130.8,0.12267624486363872,-0.28106538383277285
130.808,0.14923013332517945,-0.2840380899272123
130.816,0.0962715199133413,-0.28804210020965054
130.824,0.002160785761031573,-0.28971885646801004
130.832,0.015560602425936359,-0.28643311781977954
130.84,-0.059379232982393254,-0.28505944693878676
130.848,-0.0697505347870343,-0.27707777111885795
130.856,-0.09977778926908619,-0.27032885599532575
130.864,-0.10959261751521777,-0.2624492146959962
130.872,-0.2584529880859191,-0.2475487555060846
130.88,-0.17913222232297799,-0.23630289420816825
130.888,-0.42270173940059225,-0.21752501687561757
130.896,-0.33292267555062377,-0.19415806256180604
130.904,-0.4696561809534583,-0.17142015076852604
130.912,-0.29223869061394886,-0.14790754502972817
130.92,-0.3172781434613591,-0.13072724055710408
130.928,-0.3507071765439886,-0.11175076674278227
130.936,-0.2607278144610923,-0.0944106089853633
130.944,-0.3132425477301106,-0.07641893223217129
130.952,-0.31076518028727834,-0.059160928120192045
130.96,-0.21893952533605895,-0.04242020851110263
130.968,-0.3177122301793132,-0.025969443479247727
130.976,-0.4550524685313614,-0.007011275904898469
130.984,-0.33067677923796845,0.016161009282867612
130.992,-0.3551100439609277,0.03397416344629212
131.0,-0.19168570403354343,0.04784323363540802
131.008,-0.3902889987915862,0.06421479411770534
131.016,-0.32238192503637164,0.08069336299655032
131.024,-0.18094669676632158,0.09136119457769572
131.032,-0.17772812412000827,0.09716046753389325
131.04,-0.13202226988517254,0.10370428579006014
131.048,-0.18370421960327507,0.10901968619275891
131.056,-0.11417929721213246,0.1139915800673916
131.064,-0.16294650485833667,0.11803880620813738
131.072,-0.15050514169371565,0.12473255237083088
131.08,-0.2717748634599406,0.13564117450146512
131.088,-0.14139237148927933,0.14177393733507623
131.096,-0.2598993718571599,0.15115618258149133
131.104,-0.2531139127999197,0.16165476254348873
131.112,-0.3576753718142158,0.17410791116237043
131.12,-0.28857642522329613,0.18841313842537813
131.128,-0.24777405146212353,0.19654915788548818
131.136,-0.17318450999309415,0.202206511199782
131.144,-0.17145663644592612,0.20856138576753755
131.152,-0.36679469339832366,0.22283857007578084
131.16,-0.2995231981430363,0.23687448556107676
131.168,-0.37714327717039314,0.25090565510383844
131.176,-0.3776514820372758,0.2678858270644211
131.184,-0.25567051174491273,0.28222429479037253
131.192,-0.18914293100030036,0.2896987119563648
131.2,-0.10094558289389918,0.2925718633101175
131.208,0.07747607256378117,0.28975939420923974
131.216,0.08750839455503605,0.2795108504433823
131.224,0.0889220290403955,0.27324683553156237
131.232,0.011617893265954336,0.2677565164096215
131.24,0.06389181960441287,0.26474342256167704
131.248,-0.0849210925467505,0.26332223788803344
131.256,0.10902983760556037,0.25987412558723094
131.264,0.13560684742699491,0.24795281453016163
131.272,0.28151233080623567,0.2335337279262814
131.28,0.37449829389839345,0.21238599198864447
131.288,0.4472312292993251,0.1884821405376457
131.296,0.5081071133814934,0.15881587715064993
131.304,0.5630016280567249,0.12728276847025366
131.312,0.5410169378506919,0.09448984170548254
131.32,0.6012501332550804,0.06196575145740375
131.328,0.5629346467960519,0.02873870345912105
131.336,0.6720375292612912,-0.0049833565094894025
131.344,0.646561463827096,-0.04397628814769881
131.352,0.671366942501423,-0.08389352393890476
131.36,0.7376579145819502,-0.12259420549867085
131.368,0.7682814789324346,-0.16607732938128422
131.376,0.7606447878973859,-0.20891593232870975
131.384,0.775159600022334,-0.25344486613700035
131.392,0.7076399682783164,-0.29616384317269356
131.4,0.7917892535211889,-0.33794040625120875
131.408,0.8574290123547693,-0.38458777388345644
131.416,0.8552332586923987,-0.4308218059376906
131.424,0.7232816942270098,-0.47443980428353516
131.432,0.5983429267989739,-0.5129635536959699
131.44,0.6136482170542823,-0.5474987518528334
131.448,0.5295875065188056,-0.5786021595526479
131.456,0.3728727100994114,-0.6033566715361754
131.464,0.3683393684658935,-0.6225712204089929
131.472,0.3713575583144688,-0.6411887352259484
131.48,0.3004443120392156,-0.6571356089349283
131.488,0.3355751413044017,-0.6725812527099508
131.496,0.2200496440675688,-0.6833230090544468
131.504,0.30847875799623975,-0.692016520086746
131.512,0.2061950741788324,-0.702674097572645
131.52,0.12523229370219882,-0.7095442622038702
131.528,0.04809390384158267,-0.7113808642999188
131.536,0.017265962248366025,-0.7120923563774443
131.544,0.05916588886391875,-0.7113371929046612
131.552,0.08430374220219353,-0.713376347096378
131.56,-0.06028718933946062,-0.7094750455690604
131.568,-0.05729387172512808,-0.7018432399371088
131.576,-0.05788996913722198,-0.6972709251328657
131.584,0.014876380203469439,-0.6927581434654719
131.592,0.013680202653803415,-0.6904846471616289
131.6,-0.03585485070366249,-0.6866863173393565
131.608,-0.0600039604169042,-0.6799833543041649
131.616,-0.1409666924611188,-0.6720849872081878
131.624,0.006848850744771035,-0.6633938850571697
131.632,-0.12905766320696346,-0.6580780635577904
131.64,-0.05675491804570764,-0.6496794561353735
131.648,-0.2228122830035095,-0.6384875925948075
131.656,-0.1741104092094815,-0.625929311765504
131.664,-0.21753084527406927,-0.6107966775711349
131.672,-0.11659193322286467,-0.5966257454437611
131.68,-0.1565505580692243,-0.5872075565965239
131.688,-0.22073586970946565,-0.5739822550431842
131.696,-0.18726401974680024,-0.5592773228670974
131.704,-0.221411245783055,-0.5465940924251411
131.712,-0.21912698674995962,-0.5313664622696697
131.72,-0.17391146218045808,-0.5184002937589159
131.728,-0.33211030064332536,-0.5030476179632349
131.736,-0.4467459830616102,-0.47914558132776786
131.744,-0.513925849822855,-0.4514754568446376
131.752,-0.662347730712021,-0.41728417839009035
131.76,-0.6015725917669877,-0.3818076640747586
131.768,-0.4303055304901708,-0.35103371772216074
131.776,-0.4666498626243257,-0.3227991840925925
131.784,-0.5850478796955055,-0.289585946616253
131.792,-0.6340773000248591,-0.2522197477612679
131.8,-0.6099083766219754,-0.21601094925028133
131.808,-0.5214316332039733,-0.18330118324145356
131.816,-0.5821568685217476,-0.1538775340085587
131.824,-0.4175306370256108,-0.1258786771022689
131.832,-0.5612714928556746,-0.09693715473816295
131.84,-0.5787491926574057,-0.06527407927159834
131.848,-0.4508837073563813,-0.03516252348882701
131.856,-0.4844821694694872,-0.010391114788128306
131.864,-0.5262996520197034,0.017386648804890513
131.872,-0.45710198708693583,0.046662384964075786
131.88,-0.46912488159914106,0.07192755941035664
131.888,-0.4644206933431188,0.09807827643276983
131.896,-0.35750696241325725,0.11716928704542888
131.904,-0.36082743520499744,0.13788198420637393
131.912,-0.34408085259325316,0.1569930290145604
131.92,-0.38153672085583745,0.17580826774023128
131.928,-0.3724295301345608,0.19271298703572037
131.936,-0.3185792090547768,0.21214733157956314
131.944,-0.45873424968527865,0.23221962714790034
131.952,-0.5503877121698307,0.2574420157110654
131.96,-0.45446233594468644,0.2827507168836764
131.968,-0.5671204671979997,0.30766018428099823
131.976,-0.5488203550139055,0.33547478696627164
131.984,-0.4484837744520142,0.36109307801664237
131.992,-0.34530860523329293,0.3789487112672051
132.0,-0.3410296311505264,0.397172122662631
132.008,-0.2865035416931448,0.4150733228263598
132.016,-0.1442545405243678,0.42647721548396256
132.024,-0.035223534175220395,0.4292618126136119
132.032,0.02088945580131747,0.42683377931705657
132.04,-0.13467922731228008,0.42660308244399914
132.048,-0.04389390347658382,0.43005825296355144
132.056,-0.015606650752135747,0.42953470162164614
132.064,0.060004950257631876,0.4273397175088275
132.072,0.05837428175113876,0.4234085475743912
132.08,0.15601718568868778,0.41142784513306957
132.088,0.1840415601720493,0.3995057056137693
132.096,0.17551970645415843,0.38781457559629834
132.104,0.23668969914779828,0.3738700468490919
132.112,0.40224334476468837,0.3551799583607532
132.12,0.31641636671509854,0.33489026190131616
132.128,0.2728192707281905,0.3171353475417039
132.136,0.24226412411514542,0.29964331114402526
132.144,0.28379354636440074,0.2871309424176482
132.152,0.32987787614631203,0.26852137965026734
132.16,0.38173393596205263,0.2466433606752951
132.168,0.3577739521110081,0.22319219504321391
132.176,0.3161998435985604,0.20053793833753542
132.184,0.27885393394143115,0.18272023471653226
132.192,0.17881239884772618,0.16814600194065987
132.2,0.07824739898624393,0.15847924170002597
132.208,-0.044281583188422735,0.15561340440845606
132.216,0.25804405549283227,0.14775534892445
132.224,0.21788509035974885,0.13447452740657512
132.232,0.23012238045456845,0.11966588569994274
132.24,0.17504085649005283,0.10961364292188155
132.248,0.2204541311894456,0.0965333448396703
132.256,0.24908579011591558,0.08579723463444294
132.264,0.3385094154550142,0.06701804831998674
132.272,0.3632565215862705,0.04756672306635939
132.28,0.4580245269631519,0.025798681238075962
132.288,0.5274868247864453,-0.0025923391384864375
132.296,0.7016063135263978,-0.03696744763290175
132.304,0.6252036499228809,-0.07328867087687266
132.312,0.565877142947107,-0.10428606025160696
132.32,0.47706650998092615,-0.13158873751649638
132.328,0.5174620261191527,-0.15981426068143617
132.336,0.5018763765142166,-0.18820461242874964
132.344,0.5175934192031658,-0.2145343034313023
132.352,0.5163776113421615,-0.2415389181869148
132.36,0.527437686783331,-0.2695161284194148
132.368,0.4987921097363679,-0.2979461807038755
132.376,0.5858666265973447,-0.3277861020186137
132.384,0.5479927220304658,-0.3586382013713317
132.392,0.5856178895540547,-0.3898036903161293
132.4,0.5114469145277692,-0.41883146876265653
132.408,0.4025259241676331,-0.442914516170408
132.416,0.34066868299911435,-0.4626667360425225
132.424,0.24543293673628172,-0.4763091830198176
132.432,0.2333558322963177,-0.4884353286649921
132.44,0.20228690627065166,-0.49856284506633386
132.448,0.24838762241751192,-0.5115481395985744
132.456,0.1530409742024794,-0.5179200427986727
132.464,0.13202787373612454,-0.523745531809507
132.472,0.12372646031027172,-0.5298136726571208
132.48,0.22158282856485773,-0.5400200003972198
132.488,0.23181136615074407,-0.5503992358757429
132.496,0.20781111297617508,-0.5630971332623047
132.504,0.1910712357020107,-0.5709751706091634
132.512,0.13733704182828263,-0.5796295762409458
132.52,0.13157710736862882,-0.585158913861775
132.528,0.006938530113523997,-0.5886462179419104
132.536,0.18151704608903615,-0.5944481592325646
132.544,-0.020593621436744473,-0.5969471528077145
132.552,0.12299460969770351,-0.6001824866140656
132.56,0.18543808046810273,-0.606980565395434
132.568,0.14554385436894873,-0.6132900173846345
132.576,0.2074025950159095,-0.6219749333524323
132.584,0.178206805450525,-0.6312175393573259
132.592,0.06775432179760235,-0.6375998525718244
132.6,0.23337090743139444,-0.6435940472281685
132.608,0.1176739427805969,-0.6527994022070123
132.616,0.16439490946023988,-0.6593278428787576
132.624,0.22071072527235144,-0.6677637753296016
132.632,0.22435291119452921,-0.6780424135553076
132.64,0.11481976050125967,-0.6868754911333282
132.648,0.16217645015874074,-0.6953541303226506
132.656,0.1950200931272528,-0.7022317451466479
132.664,0.21572940688122627,-0.7133029479209532
132.672,0.20485889512026953,-0.7250081063339732
132.68,0.1498120807728259,-0.733967438867926
132.688,0.12688314298070888,-0.7416564345983668
132.696,0.10616369789827444,-0.7458835640101625
132.704,0.012422133714654197,-0.7529154002758413
132.712,-0.04055355399831027,-0.7507179047268162
132.72,0.01674906013853724,-0.7477561106814451
132.728,0.0998021898403294,-0.7507537698511499
132.736,0.03765500747031478,-0.7537772755455419
132.744,-0.12791124449789149,-0.7528380504209525
132.752,-0.10557988356727106,-0.7475415358572407
132.76,-0.16682857460987052,-0.7396388178379208
132.768,-0.2673159158046517,-0.7298904563858205
132.776,-0.36342490147451445,-0.714251113520441
132.784,-0.3307383240096766,-0.6939454028367396
132.792,-0.3912641963416442,-0.6758860417555291
132.8,-0.4415687944164716,-0.6537267909745741
132.808,-0.4803170544608674,-0.6256218839599405
132.816,-0.4405627832552806,-0.5967109991664878
132.824,-0.3639502799743361,-0.5742730552926735
132.832,-0.3735780619790444,-0.5549409106822067
132.84,-0.5497913200969343,-0.5283134380127518
132.848,-0.6332464250886873,-0.4967857682140743
132.856,-0.5435707788090062,-0.46378831398812553
132.864,-0.503249262754307,-0.4358289910126337
132.872,-0.5379469557541676,-0.40693825983939624
132.88,-0.6109715147487033,-0.37540073009187847
132.888,-0.63204956739996,-0.3394007938057478
132.896,-0.5932644784051219,-0.30536067507833486
132.904,-0.6771597674558247,-0.2715865095567092
132.912,-0.7523339196036063,-0.23282011018013313
132.92,-0.738323498872525,-0.19292506945815732
132.928,-0.6448620445109118,-0.15441629772673468
132.936,-0.7650272441884255,-0.11556320957613886
132.944,-0.8135246536306869,-0.07332469350542747
132.952,-0.8909638722302101,-0.027242602782516487
132.96,-0.7525226858658063,0.019549481919317043
132.968,-0.6731638403551736,0.0588195250880869
132.976,-0.5669093816801372,0.09111133873542374
132.984,-0.5707893176860774,0.12329094250481941
132.992,-0.6902772503764893,0.15707712463438736
133.0,-0.8013749583994197,0.19891600110889276
133.008,-0.7678428799095242,0.24304079791423852
133.016,-0.7324875494390319,0.28482002809196705
133.024,-0.7687991892530476,0.3261108519131383
133.032,-0.7654114199307325,0.36533662902929365
133.04,-0.6460932476868393,0.40551990483876943
133.048,-0.5748499498115128,0.43896599726352653
133.056,-0.49928859572037765,0.4663971960693831
133.064,-0.3202612019896199,0.48849551805376934
133.072,-0.37158032489543047,0.507594991585741
133.08,-0.37630354301518704,0.5263429419851946
133.088,-0.32073595598347593,0.5458391010203242
133.096,-0.23604017210549197,0.5601950604139778
133.104,-0.061231998302738136,0.5668062537792485
133.112,0.00791796744744787,0.5670692934159455
133.12,0.10324130703166302,0.5631194855262965
133.128,0.23974685155172243,0.5523991132107131
133.136,0.26720336823638163,0.5394297842632102
133.144,0.2621154943461445,0.5246164833091278
133.152,0.21926337596583279,0.5118669198167773
133.16,0.3449621543439996,0.4942384099628798
133.168,0.33260825162087004,0.47461471289315565
133.176,0.33984310744872037,0.4580456519851826
133.184,0.33764668180712426,0.4395907720927478
133.192,0.2915889595545033,0.4214545335249052
133.2,0.2560940846498845,0.40632111883006017
133.208,0.2755189358642023,0.39166466500861835
133.216,0.24409661028309948,0.37691082273857923
133.224,0.2791407069579199,0.36582687736840663
133.232,0.46849099678710754,0.34457149573381346
133.24,0.4323798096796982,0.3194955800837483
133.248,0.47496086002097254,0.2931425116468426
133.256,0.5842117617201574,0.26306848935585164
133.264,0.679906542742078,0.23007086501133645
133.272,0.6070076737018879,0.18917220889716335
133.28,0.7197460118642288,0.15223213883129325
133.288,0.8138128881084501,0.1110893969570094
133.296,0.6550829813954554,0.0693871065609675
133.304,0.6218739325268111,0.0362471255216637
133.312,0.5782336965012748,0.004183266679879842
133.32,0.5827754388141659,-0.026174111616424977
133.328,0.5838514269190299,-0.058551686567985435
133.336,0.6035798501439645,-0.09362427956892476
133.344,0.43915883528438193,-0.12361572040076542
133.352,0.472963815785763,-0.1475553107234835
133.36,0.40892209601226853,-0.17213561715258666
133.368,0.43268372042221775,-0.19588795967730838
133.376,0.3814946006577957,-0.22006412903723294
133.384,0.2810383502929808,-0.2364540391053161
133.392,0.3940141581115016,-0.2559280439918469
133.4,0.3593458353470805,-0.2741028896619993
133.408,0.4057684517902648,-0.29520942774471204
133.416,0.23612393653929856,-0.31127267102093464
133.424,0.29866467216882975,-0.32660533501372707
133.432,0.31933669259798336,-0.3452327588087554
133.44,0.36049375815454104,-0.36574014148354805
133.448,0.38610950095915597,-0.38427622687753166
133.456,0.36707167101244537,-0.40288818883034766
133.464,0.49146527748812213,-0.42520173340213546
133.472,0.5369299438561699,-0.4532748284726155
133.48,0.6364515075946235,-0.48507543293044225
133.488,0.6773561090403484,-0.5207081374440324
133.496,0.6355363048360962,-0.5536056949414929
133.504,0.5370208639998878,-0.5839381686920507
133.512,0.5062448823757061,-0.6103695301131327
133.52,0.5540354385001101,-0.6385194083792307
133.528,0.5433110286233784,-0.6678284235137953
133.536,0.5260843550569002,-0.6944489126035616
133.544,0.4313153499250666,-0.7191958338724702
133.552,0.5071447012152885,-0.7442580463584785
133.56,0.5851267859400172,-0.772949504731487
133.568,0.51772785016241,-0.8031712434950046
133.576,0.515530509797802,-0.8320866244370874
133.584,0.4970716711865134,-0.8595807415677658
133.592,0.36519044039463794,-0.8822119826023458
133.6,0.1949894777181753,-0.896063104847421
133.608,0.18095356588164066,-0.9058894501630325
133.616,0.027923695288306547,-0.9123385072778137
133.624,0.020832159881897475,-0.9127636332629655
133.632,0.10308337289355794,-0.9153927262830313
133.64,-0.09086196822670381,-0.9141420879418584
133.648,-0.11786069749443863,-0.9080214231325066
133.656,-0.18282781891066105,-0.8978801612653536
133.664,-0.23776366867020166,-0.8877190061192023
133.672,-0.2996899797973835,-0.8724590625029219
133.68,-0.3676940828042124,-0.8546346517227158
133.688,-0.30196823201362366,-0.8362500961994893
133.696,-0.2805018954939756,-0.8195911569923912
133.704,-0.3445376494751589,-0.8021599518831173
133.712,-0.38805362618575023,-0.7852790210915587
133.72,-0.3177013419059717,-0.7663213598982666
133.728,-0.2878953684695809,-0.7482698914630278
133.736,-0.48557266068840677,-0.7250579997154634
133.744,-0.5675267981615039,-0.6962410724054428
133.752,-0.6356521305235194,-0.6618066733016067
133.76,-0.6907383679961524,-0.6254109690363002
133.768,-0.7706992783333851,-0.5851180117133281
133.776,-0.791951237082449,-0.5409316837017834
133.784,-0.8361552568877533,-0.494604802327255
133.792,-0.8587685935838824,-0.4500516848798924
133.8,-0.8852459059691966,-0.40507934721788513
133.808,-0.9946091366299027,-0.35411948380735303
133.816,-1.052953443571435,-0.29905199452997194
133.824,-1.0418224312839832,-0.24057271400270322
133.832,-1.1040713284218477,-0.18168622404553567
133.84,-1.206793615811401,-0.11929513830747265
133.848,-1.1918353246926303,-0.05377765713740624
133.856,-1.2194834891886503,0.010759361625161478
133.864,-1.2879856097202107,0.0789180084218077
133.872,-1.3148297129648423,0.14985595744669253
133.88,-1.44888781199583,0.22551023174410567
133.888,-1.4312679160903512,0.3057709563027201
133.896,-1.387834744058609,0.38250423829514346
133.904,-1.2213238506996709,0.4554967480959487
133.912,-1.2004222045885273,0.5219605941241429
133.92,-1.1300642350745214,0.5863913401009955
133.928,-1.0481421302461662,0.6459126450686812
133.936,-1.0821358640212555,0.700403617210957
133.944,-1.2136040321789494,0.766280683712058
133.952,-1.0315699644390888,0.8302144658244173
133.96,-0.8601900020591413,0.8815169856546696
133.968,-0.6632871879026823,0.9223774125197426
133.976,-0.686047976037765,0.9564748139021172
133.984,-0.7091660940744394,0.9936793172679989
133.992,-0.6495536813709647,1.0284958655113476
134.0,-0.6892636611478185,1.062688724910008
134.008,-0.5119535851549835,1.092894741244508
134.016,-0.3927201104241037,1.1176903705746069
134.024,-0.4027231457418365,1.1391825474705939
134.032,-0.2907045171576794,1.1587916927788064
134.04,-0.2690101977423298,1.17363630352897
134.048,-0.1141779814670892,1.1823529155665213
134.056,0.012155132629281544,1.1858218250350943
134.064,0.21380233241732474,1.1776897374112916
134.072,0.12026216740231198,1.1651816882422863
134.08,0.31373138820824925,1.153061963529069
134.088,0.4139830314795371,1.1334541656816548
134.096,0.555872912088694,1.1058102496611273
134.104,0.5159800423467006,1.0756171945296755
134.112,0.6152237546865696,1.0475184261895867
134.12,0.7814430602730488,1.0081078288907996
134.128,0.7797819036597818,0.9636673885897339
134.136,0.6553586325771514,0.9216074708781513
134.144,0.721066053549924,0.8830602030911363
134.152,0.8283061981435615,0.8414290725122612
134.16,0.72875921860507,0.7973354232136588
134.168,0.664997072069575,0.7593250219106281
134.176,0.6089907660636174,0.7236802392594843
134.184,0.5631318763390081,0.6920506273554907
134.192,0.7129644319458412,0.6557168867919458
134.2,0.7730462174119371,0.6148696912975773
134.208,0.8339113584796759,0.5727593984187502
134.216,0.8618139071814082,0.52613586097063
134.224,0.8256240618383633,0.47877697469596664
134.232,0.8857180332122853,0.43174358271523616
134.24,0.9527222130600562,0.38352976478884854
134.248,1.0038505512955684,0.32995774504580594
134.256,1.0673359258339712,0.27091033975108436
134.264,0.9870483746579742,0.2162531326069448
134.272,0.9432804845727059,0.1632449270510581
134.28,1.0209873048049714,0.10771501174027653
134.288,0.9753667361543001,0.05332274599817792
134.296,1.009545494524229,-3.026090355036551e-5
134.304,0.9770234673166719,-0.05372224902573127
134.312,0.9973672442192526,-0.10673655453846435
134.32,1.0108247848653023,-0.15938334396526502
134.328,1.0589334203062177,-0.2157161276302316
134.336,1.0571877097647517,-0.27393414089735885
134.344,1.1334790571471023,-0.3361758062766006
134.352,1.1219978974661162,-0.3967665025400432
134.36,1.1485892701880012,-0.4546612080799257
134.368,1.1005733641487327,-0.5149863997450489
134.376,0.8261690131555148,-0.5661063143312017
134.384,0.8250447896908749,-0.6114975979416513
134.392,0.7809423927056547,-0.6563706117532498
134.4,0.6944832771648172,-0.6967176949039569
134.408,0.8788396949618205,-0.73629853158827
134.416,0.7659316481129237,-0.7789902543287799
134.424,0.6818623895109099,-0.8192709233969732
134.432,0.7036218302690396,-0.8546796153392829
134.44,0.6749812811581141,-0.8911257041622004
134.448,0.6979621855474725,-0.930461110835352
134.456,0.6997665794106224,-0.9688276232789869
134.464,0.5234130870442039,-1.0023044512181267
134.472,0.4242604469161257,-1.0270501923407465
134.48,0.4106943367942796,-1.0492541056280893
134.488,0.39417245484320046,-1.0693670879372763
134.496,0.17867933612552933,-1.0851842913915606
134.504,0.11981636321733015,-1.090630512073976
134.512,0.09992083146587129,-1.0957106200889346
134.52,-0.01139534342995508,-1.0975021952375539
134.528,-0.09671640026943605,-1.0929840526141872
134.536,-0.19879870607183997,-1.0862035604216989
134.544,-0.25559450131364725,-1.0744644972700366
134.552,-0.3223239553692161,-1.0567905563692452
134.56,-0.4119004594491269,-1.0341227058400233
134.568,-0.40391978574047477,-1.0097789481712718
134.576,-0.4506252454142043,-0.9850277642682245
134.584,-0.4421935765367891,-0.9586427327575938
134.592,-0.39745741623549824,-0.9352964098177828
134.6,-0.6359228262404453,-0.9063150728618181
134.608,-0.5515156499542303,-0.8721201600753342
134.616,-0.6110646784517074,-0.8397431325287225
134.624,-0.7724981085632384,-0.7990351629488097
134.632,-0.8007942101790123,-0.757090139031073
134.64,-0.854501784070265,-0.7115928807894883
134.648,-0.8657117293626546,-0.6624122856591094
134.656,-0.8235280399946902,-0.6166559398130725
134.664,-0.7368301235498079,-0.5751027109563881
134.672,-0.824504521760794,-0.5296743527744244
134.68,-0.8166137221937843,-0.48208959026440346
134.688,-0.8561449346180704,-0.43662994440292213
134.696,-0.7982720212381273,-0.3919759123633337
134.704,-0.8356825409513202,-0.3453285144950237
134.712,-0.9056135647785315,-0.2942936783532642
134.72,-0.9986709686701369,-0.24257630040088718
134.728,-0.9509134395241501,-0.18845433516936608
134.736,-1.0356533707533293,-0.13548344177190855
134.744,-0.9670757800661839,-0.08011581020142422
134.752,-0.9918850371727308,-0.025179008214652344
134.76,-0.832873562571599,0.024322195306014184
134.768,-0.9245923483051101,0.07180332961244948
134.776,-0.9319556359150025,0.1237172387188507
134.784,-0.8875787232903508,0.17211470386272296
134.792,-0.8715166667942706,0.21955514889792538
134.8,-0.8743008822121736,0.26769890043906586
134.808,-0.8215034246426365,0.3118973486682115
134.816,-0.8980741537783156,0.3575383271153578
134.824,-0.9050030742827507,0.4065631082057861
134.832,-0.9347328603557082,0.4558237545337589
134.84,-0.8635436858192612,0.5034793924924741
134.848,-0.9179062806889242,0.5527400837831151
134.856,-0.9438459968640449,0.6038032470508115
134.864,-0.9225913438864293,0.6540632592367899
134.872,-0.8867212088714038,0.7051101745231189
134.88,-0.9460713802819143,0.7547707597843989
134.888,-0.8814920481952391,0.8055442067064462
134.896,-0.740450224864974,0.8509101354136448
134.904,-0.6182442130752965,0.8891561946910261
134.912,-0.42710484770324414,0.9153050608246827
134.92,-0.3495078753091535,0.9353193481551658
134.928,-0.12737523258893946,0.9492520341141842
134.936,-0.04617513952098125,0.9530980385878387
